DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
30/06/2022,Professionally qualified clinical staff,S15 Chest & respiratory problems,76603.82216,0.0
30/06/2022,Professionally qualified clinical staff,S16 Headache / migraine,21213.3996,0.0
30/06/2022,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,24168.01543,0.0
30/06/2022,Professionally qualified clinical staff,S18 Blood disorders,2698.08284,0.0
30/06/2022,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,16403.31833,0.0
30/06/2022,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,694.51679,0.0
30/06/2022,Professionally qualified clinical staff,S21 Ear nose throat (ENT),16283.61758,0.0
30/06/2022,Professionally qualified clinical staff,S22 Dental and oral problems,3905.79753,0.0
30/06/2022,Professionally qualified clinical staff,S23 Eye problems,7570.9323,0.0
30/06/2022,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4001.29616,0.0
30/06/2022,Professionally qualified clinical staff,S25 Gastrointestinal problems,64499.65588,0.0
30/06/2022,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,29631.418130000002,0.0
30/06/2022,Professionally qualified clinical staff,S27 Infectious diseases,100733.29742,0.0
30/06/2022,Professionally qualified clinical staff,S28 Injury fracture,40762.69197,0.0
30/06/2022,Professionally qualified clinical staff,S29 Nervous system disorders,7746.26598,0.0
30/06/2022,Professionally qualified clinical staff,S30 Pregnancy related disorders,32776.97386,0.0
30/06/2022,Professionally qualified clinical staff,S31 Skin disorders,4853.10478,0.0
30/06/2022,Professionally qualified clinical staff,S32 Substance abuse,91.86670000000001,0.0
30/06/2022,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,54326.21153,0.0
30/06/2022,Professionally qualified clinical staff,S99 Unknown causes / Not specified,27187.60609,0.0
30/06/2022,Support to clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,197477.69313,0.0
30/06/2022,Support to clinical staff,S11 Back Problems,39664.08336,0.0
30/06/2022,Support to clinical staff,S12 Other musculoskeletal problems,78523.6696,0.0
30/06/2022,Support to clinical staff,S13 Cold Cough Flu - Influenza,60609.2566,0.0
30/06/2022,Support to clinical staff,S14 Asthma,2379.69473,0.0
30/06/2022,Support to clinical staff,S15 Chest & respiratory problems,54479.8061,0.0
30/06/2022,Support to clinical staff,S16 Headache / migraine,18307.48557,0.0
30/06/2022,Support to clinical staff,S17 Benign and malignant tumours cancers,20433.24754,0.0
30/06/2022,Support to clinical staff,S18 Blood disorders,3353.41297,0.0
30/06/2022,Support to clinical staff,S19 Heart cardiac & circulatory problems,17777.6377,0.0
30/06/2022,Support to clinical staff,S20 Burns poisoning frostbite hypothermia,635.63342,0.0
30/06/2022,Support to clinical staff,S21 Ear nose throat (ENT),15937.34249,0.0
30/06/2022,Support to clinical staff,S22 Dental and oral problems,3927.10337,0.0
30/06/2022,Support to clinical staff,S23 Eye problems,7059.21142,0.0
30/06/2022,Support to clinical staff,S24 Endocrine / glandular problems,3402.87623,0.0
30/06/2022,Support to clinical staff,S25 Gastrointestinal problems,63646.3509,0.0
30/06/2022,Support to clinical staff,S26 Genitourinary & gynaecological disorders,25369.58156,0.0
30/06/2022,Support to clinical staff,S27 Infectious diseases,64616.32003,0.0
30/06/2022,Support to clinical staff,S28 Injury fracture,43156.32063,0.0
30/06/2022,Support to clinical staff,S29 Nervous system disorders,7788.79628,0.0
30/06/2022,Support to clinical staff,S30 Pregnancy related disorders,18184.50907,0.0
30/06/2022,Support to clinical staff,S31 Skin disorders,6105.06611,0.0
30/06/2022,Support to clinical staff,S32 Substance abuse,348.87331,0.0
30/06/2022,Support to clinical staff,S98 Other known causes - not elsewhere classified,47920.08804,0.0
30/06/2022,Support to clinical staff,S99 Unknown causes / Not specified,20071.10223,0.0
30/06/2022,Ambulance staff,S10 Anxiety/stress/depression/other psychiatric illnesses,9435.10823,0.0
30/06/2022,Ambulance staff,S11 Back Problems,2365.83476,0.0
30/06/2022,Ambulance staff,S12 Other musculoskeletal problems,3401.66499,0.0
30/06/2022,Ambulance staff,S13 Cold Cough Flu - Influenza,2288.1895,0.0
30/06/2022,Ambulance staff,S14 Asthma,33.6,0.0
30/06/2022,Ambulance staff,S15 Chest & respiratory problems,2922.76751,0.0
30/06/2022,Ambulance staff,S16 Headache / migraine,635.71987,0.0
30/06/2022,Ambulance staff,S17 Benign and malignant tumours cancers,285.8458,0.0
30/06/2022,Ambulance staff,S18 Blood disorders,70.0,0.0
30/06/2022,Ambulance staff,S19 Heart cardiac & circulatory problems,747.82074,0.0
30/06/2022,Ambulance staff,S20 Burns poisoning frostbite hypothermia,7.0,0.0
30/06/2022,Ambulance staff,S21 Ear nose throat (ENT),795.098,0.0
30/06/2022,Ambulance staff,S22 Dental and oral problems,88.02907,0.0
30/06/2022,Ambulance staff,S23 Eye problems,196.45981,0.0
30/06/2022,Ambulance staff,S24 Endocrine / glandular problems,126.77323,0.0
30/06/2022,Ambulance staff,S25 Gastrointestinal problems,2845.93354,0.0
30/06/2022,Ambulance staff,S26 Genitourinary & gynaecological disorders,646.16357,0.0
30/06/2022,Ambulance staff,S27 Infectious diseases,5017.71424,0.0
30/06/2022,Ambulance staff,S28 Injury fracture,4053.26976,0.0
30/06/2022,Ambulance staff,S29 Nervous system disorders,193.93599,0.0
30/06/2022,Ambulance staff,S30 Pregnancy related disorders,546.87571,0.0
30/06/2022,Ambulance staff,S31 Skin disorders,166.78662,0.0
30/06/2022,Ambulance staff,S32 Substance abuse,30.0,0.0
30/06/2022,Ambulance staff,S98 Other known causes - not elsewhere classified,1914.70765,0.0
30/06/2022,Ambulance staff,S99 Unknown causes / Not specified,1237.41811,0.0
30/06/2022,Central functions,S10 Anxiety/stress/depression/other psychiatric illnesses,40531.34154,0.0
30/06/2022,Central functions,S11 Back Problems,4296.8682,0.0
30/06/2022,Central functions,S12 Other musculoskeletal problems,6946.33087,0.0
30/06/2022,Central functions,S13 Cold Cough Flu - Influenza,11313.09383,0.0
30/06/2022,Central functions,S14 Asthma,194.84002,0.0
30/06/2022,Central functions,S15 Chest & respiratory problems,10264.85205,0.0
30/06/2022,Central functions,S16 Headache / migraine,3655.69255,0.0
30/06/2022,Central functions,S17 Benign and malignant tumours cancers,5213.24465,0.0
30/06/2022,Central functions,S18 Blood disorders,517.07998,0.0
30/06/2022,Central functions,S19 Heart cardiac & circulatory problems,2616.2625,0.0
30/06/2022,Central functions,S20 Burns poisoning frostbite hypothermia,68.93335,0.0
30/06/2022,Central functions,S21 Ear nose throat (ENT),2782.1024,0.0
30/06/2022,Central functions,S22 Dental and oral problems,741.17334,0.0
30/06/2022,Central functions,S23 Eye problems,1242.91377,0.0
30/06/2022,Central functions,S24 Endocrine / glandular problems,498.25335,0.0
30/06/2022,Central functions,S25 Gastrointestinal problems,9598.19654,0.0
30/06/2022,Central functions,S26 Genitourinary & gynaecological disorders,3575.76389,0.0
30/06/2022,Central functions,S27 Infectious diseases,9985.1979,0.0
30/06/2022,Central functions,S28 Injury fracture,5448.83225,0.0
30/06/2022,Central functions,S29 Nervous system disorders,951.04663,0.0
30/06/2022,Central functions,S30 Pregnancy related disorders,2015.97329,0.0
30/06/2022,Central functions,S31 Skin disorders,795.21681,0.0
30/06/2022,Central functions,S32 Substance abuse,114.0,0.0
30/06/2022,Central functions,S98 Other known causes - not elsewhere classified,8940.15799,0.0
30/06/2022,Central functions,S99 Unknown causes / Not specified,4313.55712,0.0
30/06/2022,HCHS Doctors,S10 Anxiety/stress/depression/other psychiatric illnesses,14524.2589,0.0
30/06/2022,HCHS Doctors,S11 Back Problems,1884.29604,0.0
30/06/2022,HCHS Doctors,S12 Other musculoskeletal problems,2886.16485,0.0
30/06/2022,HCHS Doctors,S13 Cold Cough Flu - Influenza,9870.2287,0.0
30/06/2022,HCHS Doctors,S14 Asthma,114.15,0.0
30/06/2022,HCHS Doctors,S15 Chest & respiratory problems,8307.19459,0.0
30/06/2022,HCHS Doctors,S16 Headache / migraine,1595.17853,0.0
30/06/2022,HCHS Doctors,S17 Benign and malignant tumours cancers,2434.73134,0.0
30/06/2022,HCHS Doctors,S18 Blood disorders,84.3235,0.0
30/06/2022,HCHS Doctors,S19 Heart cardiac & circulatory problems,1502.63125,0.0
30/06/2022,HCHS Doctors,S20 Burns poisoning frostbite hypothermia,170.425,0.0
30/06/2022,HCHS Doctors,S21 Ear nose throat (ENT),916.57366,0.0
30/06/2022,HCHS Doctors,S22 Dental and oral problems,173.5625,0.0
30/06/2022,HCHS Doctors,S23 Eye problems,851.99343,0.0
30/06/2022,HCHS Doctors,S24 Endocrine / glandular problems,172.30075,0.0
30/06/2022,HCHS Doctors,S25 Gastrointestinal problems,5372.84242,0.0
30/06/2022,HCHS Doctors,S26 Genitourinary & gynaecological disorders,1287.05712,0.0
30/06/2022,HCHS Doctors,S27 Infectious diseases,12489.66713,0.0
30/06/2022,HCHS Doctors,S28 Injury fracture,3803.30932,0.0
30/06/2022,HCHS Doctors,S29 Nervous system disorders,459.55,0.0
30/06/2022,HCHS Doctors,S30 Pregnancy related disorders,1125.53366,0.0
30/06/2022,HCHS Doctors,S31 Skin disorders,151.00434,0.0
30/06/2022,HCHS Doctors,S98 Other known causes - not elsewhere classified,6684.7848,0.0
30/06/2022,HCHS Doctors,S99 Unknown causes / Not specified,4800.84703,0.0
30/06/2022,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,25580.24049,0.0
30/06/2022,"Hotel, property & estates",S11 Back Problems,8382.08643,0.0
30/06/2022,"Hotel, property & estates",S12 Other musculoskeletal problems,19614.28728,0.0
30/06/2022,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,7030.91124,0.0
30/06/2022,"Hotel, property & estates",S14 Asthma,327.08615,0.0
30/06/2022,"Hotel, property & estates",S15 Chest & respiratory problems,9298.39197,0.0
30/06/2022,"Hotel, property & estates",S16 Headache / migraine,1676.173,0.0
30/06/2022,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4267.61341,0.0
30/06/2022,"Hotel, property & estates",S18 Blood disorders,779.65415,0.0
30/06/2022,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,4697.76275,0.0
30/06/2022,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,164.63989,0.0
30/06/2022,"Hotel, property & estates",S21 Ear nose throat (ENT),2284.73015,0.0
30/06/2022,"Hotel, property & estates",S22 Dental and oral problems,745.77561,0.0
30/06/2022,"Hotel, property & estates",S23 Eye problems,1132.94106,0.0
30/06/2022,"Hotel, property & estates",S24 Endocrine / glandular problems,398.90678,0.0
30/06/2022,"Hotel, property & estates",S25 Gastrointestinal problems,9744.46629,0.0
30/06/2022,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,2743.13584,0.0
30/06/2022,"Hotel, property & estates",S27 Infectious diseases,8498.61952,0.0
30/06/2022,"Hotel, property & estates",S28 Injury fracture,9632.00641,0.0
30/06/2022,"Hotel, property & estates",S29 Nervous system disorders,1219.14317,0.0
30/06/2022,"Hotel, property & estates",S30 Pregnancy related disorders,1089.52018,0.0
30/06/2022,"Hotel, property & estates",S31 Skin disorders,1069.54653,0.0
30/06/2022,"Hotel, property & estates",S32 Substance abuse,77.0,0.0
30/06/2022,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,7743.85783,0.0
30/06/2022,"Hotel, property & estates",S99 Unknown causes / Not specified,5157.08962,0.0
30/06/2022,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,5953.77368,0.0
30/06/2022,Managers,S11 Back Problems,410.59998,0.0
30/06/2022,Managers,S12 Other musculoskeletal problems,772.26668,0.0
30/06/2022,Managers,S13 Cold Cough Flu - Influenza,1658.9714,0.0
30/06/2022,Managers,S14 Asthma,61.400000000000006,0.0
30/06/2022,Managers,S15 Chest & respiratory problems,1581.58933,0.0
30/06/2022,Managers,S16 Headache / migraine,261.63999,0.0
30/06/2022,Managers,S17 Benign and malignant tumours cancers,1241.45319,0.0
30/06/2022,Managers,S18 Blood disorders,110.0,0.0
30/06/2022,Managers,S19 Heart cardiac & circulatory problems,484.6999,0.0
30/06/2022,Managers,S20 Burns poisoning frostbite hypothermia,3.0,0.0
30/06/2022,Managers,S21 Ear nose throat (ENT),381.12006,0.0
30/06/2022,Managers,S22 Dental and oral problems,29.66667,0.0
30/06/2022,Managers,S23 Eye problems,120.60000000000001,0.0
30/06/2022,Managers,S24 Endocrine / glandular problems,1.0,0.0
30/06/2022,Managers,S25 Gastrointestinal problems,964.78671,0.0
30/06/2022,Managers,S26 Genitourinary & gynaecological disorders,399.92938,0.0
30/06/2022,Managers,S27 Infectious diseases,1807.6724,0.0
30/06/2022,Managers,S28 Injury fracture,447.08997,0.0
30/06/2022,Managers,S29 Nervous system disorders,115.3999,0.0
30/06/2022,Managers,S30 Pregnancy related disorders,384.2,0.0
30/06/2022,Managers,S31 Skin disorders,5.0,0.0
30/06/2022,Managers,S98 Other known causes - not elsewhere classified,1862.60287,0.0
30/06/2022,Managers,S99 Unknown causes / Not specified,1367.09914,0.0
30/06/2022,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,12672.80256,0.0
30/06/2022,Midwives,S11 Back Problems,1234.74308,0.0
30/06/2022,Midwives,S12 Other musculoskeletal problems,3464.52884,0.0
30/06/2022,Midwives,S13 Cold Cough Flu - Influenza,3435.06108,0.0
30/06/2022,Midwives,S14 Asthma,100.42922,0.0
30/06/2022,Midwives,S15 Chest & respiratory problems,3819.43352,0.0
30/06/2022,Midwives,S16 Headache / migraine,718.4959,0.0
30/06/2022,Midwives,S17 Benign and malignant tumours cancers,1161.76006,0.0
30/06/2022,Midwives,S18 Blood disorders,135.07994,0.0
30/06/2022,Midwives,S19 Heart cardiac & circulatory problems,499.77085,0.0
30/06/2022,Midwives,S20 Burns poisoning frostbite hypothermia,24.08,0.0
30/06/2022,Midwives,S21 Ear nose throat (ENT),694.63713,0.0
30/06/2022,Midwives,S22 Dental and oral problems,160.14018000000002,0.0
30/06/2022,Midwives,S23 Eye problems,248.20662000000002,0.0
30/06/2022,Midwives,S24 Endocrine / glandular problems,174.37467,0.0
30/06/2022,Midwives,S25 Gastrointestinal problems,2662.84463,0.0
30/06/2022,Midwives,S26 Genitourinary & gynaecological disorders,1675.84673,0.0
30/06/2022,Midwives,S27 Infectious diseases,4318.1242,0.0
30/06/2022,Midwives,S28 Injury fracture,1860.95901,0.0
30/06/2022,Midwives,S29 Nervous system disorders,324.853,0.0
30/06/2022,Midwives,S30 Pregnancy related disorders,1494.40603,0.0
30/06/2022,Midwives,S31 Skin disorders,287.91326,0.0
30/06/2022,Midwives,S98 Other known causes - not elsewhere classified,2223.15668,0.0
30/06/2022,Midwives,S99 Unknown causes / Not specified,1271.71847,0.0
30/06/2022,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,125122.76051000001,0.0
30/06/2022,Nurses & health visitors,S11 Back Problems,21669.70198,0.0
30/06/2022,Nurses & health visitors,S12 Other musculoskeletal problems,46965.5106,0.0
30/06/2022,Nurses & health visitors,S13 Cold Cough Flu - Influenza,53005.12947,0.0
30/06/2022,Nurses & health visitors,S14 Asthma,1389.78795,0.0
30/06/2022,Nurses & health visitors,S15 Chest & respiratory problems,43352.7968,0.0
30/06/2022,Nurses & health visitors,S16 Headache / migraine,13502.48566,0.0
30/06/2022,Nurses & health visitors,S17 Benign and malignant tumours cancers,14501.02874,0.0
30/06/2022,Nurses & health visitors,S18 Blood disorders,1831.82467,0.0
30/06/2022,Nurses & health visitors,S19 Heart cardiac & circulatory problems,10747.1894,0.0
30/06/2022,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,342.99845,0.0
30/06/2022,Nurses & health visitors,S21 Ear nose throat (ENT),9711.33361,0.0
30/06/2022,Nurses & health visitors,S22 Dental and oral problems,2733.38021,0.0
30/06/2022,Nurses & health visitors,S23 Eye problems,4799.62445,0.0
30/06/2022,Nurses & health visitors,S24 Endocrine / glandular problems,2876.47406,0.0
30/06/2022,Nurses & health visitors,S25 Gastrointestinal problems,39804.60748,0.0
30/06/2022,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,20110.54306,0.0
30/06/2022,Nurses & health visitors,S27 Infectious diseases,54303.20013,0.0
30/06/2022,Nurses & health visitors,S28 Injury fracture,23454.25341,0.0
30/06/2022,Nurses & health visitors,S29 Nervous system disorders,4977.45008,0.0
30/06/2022,Nurses & health visitors,S30 Pregnancy related disorders,24352.6691,0.0
30/06/2022,Nurses & health visitors,S31 Skin disorders,3290.22741,0.0
30/06/2022,Nurses & health visitors,S32 Substance abuse,58.8667,0.0
30/06/2022,Nurses & health visitors,S98 Other known causes - not elsewhere classified,32227.32712,0.0
30/06/2022,Nurses & health visitors,S99 Unknown causes / Not specified,14927.90945,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,43317.34724,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S11 Back Problems,5598.2036,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,12635.0822,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,22276.40703,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S14 Asthma,386.88917,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,18201.62974,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S16 Headache / migraine,4761.51964,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,5784.64949,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S18 Blood disorders,576.85473,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,2905.90609,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,150.01334,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),4165.97518,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,750.68557,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S23 Eye problems,1474.64799,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,651.37345,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,13813.42781,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,5911.80765,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S27 Infectious diseases,24604.59172,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S28 Injury fracture,7590.90047,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,1790.47691,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,5257.48936,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S31 Skin disorders,957.17315,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S32 Substance abuse,3.0,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,11276.23528,0.0
30/06/2022,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,4949.71303,0.0
30/06/2022,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,2109.30693,0.0
30/06/2022,Senior managers,S11 Back Problems,127.25,0.0
30/06/2022,Senior managers,S12 Other musculoskeletal problems,152.7333,0.0
30/06/2022,Senior managers,S13 Cold Cough Flu - Influenza,647.10683,0.0
