DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/10/2023,NHS infrastructure support,S29 Nervous system disorders,3425.51117,0.0
31/10/2023,NHS infrastructure support,S30 Pregnancy related disorders,4296.52659,0.0
31/10/2023,NHS infrastructure support,S31 Skin disorders,2342.70021,0.0
31/10/2023,NHS infrastructure support,S32 Substance abuse,257.8,0.0
31/10/2023,NHS infrastructure support,S98 Other known causes - not elsewhere classified,23764.09439,0.0
31/10/2023,NHS infrastructure support,S99 Unknown causes / Not specified,11380.08653,0.0
31/10/2023,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,285.64002,0.0
31/10/2023,Other staff or those with unknown classification,S11 Back Problems,53.0,0.0
31/10/2023,Other staff or those with unknown classification,S12 Other musculoskeletal problems,63.0,0.0
31/10/2023,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,182.78666,0.0
31/10/2023,Other staff or those with unknown classification,S15 Chest & respiratory problems,112.45332,0.0
31/10/2023,Other staff or those with unknown classification,S16 Headache / migraine,54.45333,0.0
31/10/2023,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,50.84,0.0
31/10/2023,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,38.0,0.0
31/10/2023,Other staff or those with unknown classification,S21 Ear nose throat (ENT),14.0,0.0
31/10/2023,Other staff or those with unknown classification,S22 Dental and oral problems,5.0,0.0
31/10/2023,Other staff or those with unknown classification,S23 Eye problems,1.0,0.0
31/10/2023,Other staff or those with unknown classification,S25 Gastrointestinal problems,103.85343,0.0
31/10/2023,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,61.8,0.0
31/10/2023,Other staff or those with unknown classification,S27 Infectious diseases,113.11998,0.0
31/10/2023,Other staff or those with unknown classification,S28 Injury fracture,40.0,0.0
31/10/2023,Other staff or those with unknown classification,S30 Pregnancy related disorders,8.0,0.0
31/10/2023,Other staff or those with unknown classification,S31 Skin disorders,3.0,0.0
31/10/2023,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,207.58653,0.0
31/10/2023,Other staff or those with unknown classification,S99 Unknown causes / Not specified,89.86677,0.0
31/10/2023,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,245786.72325,0.0
31/10/2023,Professionally qualified clinical staff,S11 Back Problems,36858.55964,0.0
31/10/2023,Professionally qualified clinical staff,S12 Other musculoskeletal problems,75121.15266,0.0
31/10/2023,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,159239.68121,0.0
31/10/2023,Professionally qualified clinical staff,S14 Asthma,2593.09615,0.0
31/10/2023,Professionally qualified clinical staff,S15 Chest & respiratory problems,50450.40958,0.0
31/10/2023,Professionally qualified clinical staff,S16 Headache / migraine,25577.16981,0.0
31/10/2023,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,26959.97468,0.0
31/10/2023,Professionally qualified clinical staff,S18 Blood disorders,3258.27925,0.0
31/10/2023,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,19166.05202,0.0
31/10/2023,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,665.64957,0.0
31/10/2023,Professionally qualified clinical staff,S21 Ear nose throat (ENT),17807.69132,0.0
31/10/2023,Professionally qualified clinical staff,S22 Dental and oral problems,4555.9446,0.0
31/10/2023,Professionally qualified clinical staff,S23 Eye problems,8320.96331,0.0
31/10/2023,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4344.39869,0.0
31/10/2023,Professionally qualified clinical staff,S25 Gastrointestinal problems,68189.4324,0.0
31/10/2023,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,35395.66015,0.0
31/10/2023,Professionally qualified clinical staff,S27 Infectious diseases,44903.67457,0.0
31/10/2023,Professionally qualified clinical staff,S28 Injury fracture,42263.73107,0.0
31/10/2023,Professionally qualified clinical staff,S29 Nervous system disorders,8846.92034,0.0
31/10/2023,Professionally qualified clinical staff,S30 Pregnancy related disorders,43947.89699,0.0
31/10/2023,Professionally qualified clinical staff,S31 Skin disorders,5248.10419,0.0
31/10/2023,Professionally qualified clinical staff,S32 Substance abuse,326.51155,0.0
31/10/2023,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,67620.68617,0.0
31/10/2023,Professionally qualified clinical staff,S99 Unknown causes / Not specified,29722.22558,0.0
31/10/2023,Support to clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,238674.34059,0.0
31/10/2023,Support to clinical staff,S11 Back Problems,41530.39675,0.0
31/10/2023,Support to clinical staff,S12 Other musculoskeletal problems,87406.95481,0.0
31/10/2023,Support to clinical staff,S13 Cold Cough Flu - Influenza,112290.17467,0.0
31/10/2023,Support to clinical staff,S14 Asthma,2911.41847,0.0
31/10/2023,Support to clinical staff,S15 Chest & respiratory problems,45282.84762,0.0
31/10/2023,Support to clinical staff,S16 Headache / migraine,23109.38982,0.0
31/10/2023,Support to clinical staff,S17 Benign and malignant tumours cancers,22161.12079,0.0
31/10/2023,Support to clinical staff,S18 Blood disorders,3833.35646,0.0
31/10/2023,Support to clinical staff,S19 Heart cardiac & circulatory problems,20954.19933,0.0
31/10/2023,Support to clinical staff,S20 Burns poisoning frostbite hypothermia,727.13945,0.0
31/10/2023,Support to clinical staff,S21 Ear nose throat (ENT),17222.08075,0.0
31/10/2023,Support to clinical staff,S22 Dental and oral problems,4355.57087,0.0
31/10/2023,Support to clinical staff,S23 Eye problems,8178.04969,0.0
31/10/2023,Support to clinical staff,S24 Endocrine / glandular problems,4240.49095,0.0
31/10/2023,Support to clinical staff,S25 Gastrointestinal problems,67591.01279,0.0
31/10/2023,Support to clinical staff,S26 Genitourinary & gynaecological disorders,28432.07232,0.0
31/10/2023,Support to clinical staff,S27 Infectious diseases,36147.52274,0.0
31/10/2023,Support to clinical staff,S28 Injury fracture,46772.9312,0.0
31/10/2023,Support to clinical staff,S29 Nervous system disorders,9882.43252,0.0
31/10/2023,Support to clinical staff,S30 Pregnancy related disorders,20664.65698,0.0
31/10/2023,Support to clinical staff,S31 Skin disorders,6516.33754,0.0
31/10/2023,Support to clinical staff,S32 Substance abuse,390.06646,0.0
31/10/2023,Support to clinical staff,S98 Other known causes - not elsewhere classified,54848.36868,0.0
31/10/2023,Support to clinical staff,S99 Unknown causes / Not specified,23280.83074,0.0
31/10/2023,Ambulance staff,S10 Anxiety/stress/depression/other psychiatric illnesses,9480.59593,0.0
31/10/2023,Ambulance staff,S11 Back Problems,2473.5774499999998,0.0
31/10/2023,Ambulance staff,S12 Other musculoskeletal problems,3118.68131,0.0
31/10/2023,Ambulance staff,S13 Cold Cough Flu - Influenza,3190.5068,0.0
31/10/2023,Ambulance staff,S14 Asthma,86.20008,0.0
31/10/2023,Ambulance staff,S15 Chest & respiratory problems,1352.09237,0.0
31/10/2023,Ambulance staff,S16 Headache / migraine,562.26572,0.0
31/10/2023,Ambulance staff,S17 Benign and malignant tumours cancers,404.74568,0.0
31/10/2023,Ambulance staff,S18 Blood disorders,111.68,0.0
31/10/2023,Ambulance staff,S19 Heart cardiac & circulatory problems,700.59993,0.0
31/10/2023,Ambulance staff,S20 Burns poisoning frostbite hypothermia,28.857599999999998,0.0
31/10/2023,Ambulance staff,S21 Ear nose throat (ENT),827.5985,0.0
31/10/2023,Ambulance staff,S22 Dental and oral problems,121.89339,0.0
31/10/2023,Ambulance staff,S23 Eye problems,181.4,0.0
31/10/2023,Ambulance staff,S24 Endocrine / glandular problems,87.58,0.0
31/10/2023,Ambulance staff,S25 Gastrointestinal problems,2755.2231,0.0
31/10/2023,Ambulance staff,S26 Genitourinary & gynaecological disorders,637.65656,0.0
31/10/2023,Ambulance staff,S27 Infectious diseases,1523.6276,0.0
31/10/2023,Ambulance staff,S28 Injury fracture,3565.25988,0.0
31/10/2023,Ambulance staff,S29 Nervous system disorders,270.67344,0.0
31/10/2023,Ambulance staff,S30 Pregnancy related disorders,220.46266,0.0
31/10/2023,Ambulance staff,S31 Skin disorders,233.32,0.0
31/10/2023,Ambulance staff,S32 Substance abuse,5.0,0.0
31/10/2023,Ambulance staff,S98 Other known causes - not elsewhere classified,2029.69679,0.0
31/10/2023,Ambulance staff,S99 Unknown causes / Not specified,1482.45686,0.0
31/10/2023,Central functions,S10 Anxiety/stress/depression/other psychiatric illnesses,56997.68426,0.0
31/10/2023,Central functions,S11 Back Problems,5063.5517,0.0
31/10/2023,Central functions,S12 Other musculoskeletal problems,9267.97564,0.0
31/10/2023,Central functions,S13 Cold Cough Flu - Influenza,24597.56439,0.0
31/10/2023,Central functions,S14 Asthma,498.6666,0.0
31/10/2023,Central functions,S15 Chest & respiratory problems,8186.00568,0.0
31/10/2023,Central functions,S16 Headache / migraine,4878.54216,0.0
31/10/2023,Central functions,S17 Benign and malignant tumours cancers,5763.88465,0.0
31/10/2023,Central functions,S18 Blood disorders,802.92656,0.0
31/10/2023,Central functions,S19 Heart cardiac & circulatory problems,3328.80015,0.0
31/10/2023,Central functions,S20 Burns poisoning frostbite hypothermia,49.15533,0.0
31/10/2023,Central functions,S21 Ear nose throat (ENT),3268.48325,0.0
31/10/2023,Central functions,S22 Dental and oral problems,690.78675,0.0
31/10/2023,Central functions,S23 Eye problems,2270.6292,0.0
31/10/2023,Central functions,S24 Endocrine / glandular problems,694.67651,0.0
31/10/2023,Central functions,S25 Gastrointestinal problems,10175.58579,0.0
31/10/2023,Central functions,S26 Genitourinary & gynaecological disorders,4443.85657,0.0
31/10/2023,Central functions,S27 Infectious diseases,5483.86684,0.0
31/10/2023,Central functions,S28 Injury fracture,5337.10422,0.0
31/10/2023,Central functions,S29 Nervous system disorders,1671.69418,0.0
31/10/2023,Central functions,S30 Pregnancy related disorders,2897.99668,0.0
31/10/2023,Central functions,S31 Skin disorders,922.98698,0.0
31/10/2023,Central functions,S32 Substance abuse,110.0,0.0
31/10/2023,Central functions,S98 Other known causes - not elsewhere classified,12178.47084,0.0
31/10/2023,Central functions,S99 Unknown causes / Not specified,4943.22304,0.0
31/10/2023,HCHS Doctors,S10 Anxiety/stress/depression/other psychiatric illnesses,17101.31792,0.0
31/10/2023,HCHS Doctors,S11 Back Problems,2181.63366,0.0
31/10/2023,HCHS Doctors,S12 Other musculoskeletal problems,3619.13592,0.0
31/10/2023,HCHS Doctors,S13 Cold Cough Flu - Influenza,15749.14018,0.0
31/10/2023,HCHS Doctors,S14 Asthma,159.9125,0.0
31/10/2023,HCHS Doctors,S15 Chest & respiratory problems,4198.79929,0.0
31/10/2023,HCHS Doctors,S16 Headache / migraine,2083.06998,0.0
31/10/2023,HCHS Doctors,S17 Benign and malignant tumours cancers,3192.4822,0.0
31/10/2023,HCHS Doctors,S18 Blood disorders,134.4,0.0
31/10/2023,HCHS Doctors,S19 Heart cardiac & circulatory problems,1558.40025,0.0
31/10/2023,HCHS Doctors,S20 Burns poisoning frostbite hypothermia,67.2,0.0
31/10/2023,HCHS Doctors,S21 Ear nose throat (ENT),1137.77522,0.0
31/10/2023,HCHS Doctors,S22 Dental and oral problems,302.27625,0.0
31/10/2023,HCHS Doctors,S23 Eye problems,828.57409,0.0
31/10/2023,HCHS Doctors,S24 Endocrine / glandular problems,135.036,0.0
31/10/2023,HCHS Doctors,S25 Gastrointestinal problems,5492.19405,0.0
31/10/2023,HCHS Doctors,S26 Genitourinary & gynaecological disorders,1350.33548,0.0
31/10/2023,HCHS Doctors,S27 Infectious diseases,3676.66946,0.0
31/10/2023,HCHS Doctors,S28 Injury fracture,3954.62658,0.0
31/10/2023,HCHS Doctors,S29 Nervous system disorders,444.78225,0.0
31/10/2023,HCHS Doctors,S30 Pregnancy related disorders,1885.39124,0.0
31/10/2023,HCHS Doctors,S31 Skin disorders,206.15243,0.0
31/10/2023,HCHS Doctors,S32 Substance abuse,45.725,0.0
31/10/2023,HCHS Doctors,S98 Other known causes - not elsewhere classified,8979.27649,0.0
31/10/2023,HCHS Doctors,S99 Unknown causes / Not specified,6583.56652,0.0
31/10/2023,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,31202.89997,0.0
31/10/2023,"Hotel, property & estates",S11 Back Problems,9605.00989,0.0
31/10/2023,"Hotel, property & estates",S12 Other musculoskeletal problems,21729.01616,0.0
31/10/2023,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,15269.00983,0.0
31/10/2023,"Hotel, property & estates",S14 Asthma,226.63991,0.0
31/10/2023,"Hotel, property & estates",S15 Chest & respiratory problems,8161.13399,0.0
31/10/2023,"Hotel, property & estates",S16 Headache / migraine,2379.46299,0.0
31/10/2023,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4712.85932,0.0
31/10/2023,"Hotel, property & estates",S18 Blood disorders,1295.20663,0.0
31/10/2023,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,4694.9871,0.0
31/10/2023,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,238.52006,0.0
31/10/2023,"Hotel, property & estates",S21 Ear nose throat (ENT),2344.51909,0.0
31/10/2023,"Hotel, property & estates",S22 Dental and oral problems,726.77967,0.0
31/10/2023,"Hotel, property & estates",S23 Eye problems,1721.3523,0.0
31/10/2023,"Hotel, property & estates",S24 Endocrine / glandular problems,358.81351,0.0
31/10/2023,"Hotel, property & estates",S25 Gastrointestinal problems,10902.17063,0.0
31/10/2023,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,3828.59695,0.0
31/10/2023,"Hotel, property & estates",S27 Infectious diseases,4887.73413,0.0
31/10/2023,"Hotel, property & estates",S28 Injury fracture,11014.8434,0.0
31/10/2023,"Hotel, property & estates",S29 Nervous system disorders,1271.81699,0.0
31/10/2023,"Hotel, property & estates",S30 Pregnancy related disorders,911.32993,0.0
31/10/2023,"Hotel, property & estates",S31 Skin disorders,1266.45991,0.0
31/10/2023,"Hotel, property & estates",S32 Substance abuse,116.8,0.0
31/10/2023,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,8392.62355,0.0
31/10/2023,"Hotel, property & estates",S99 Unknown causes / Not specified,4541.11001,0.0
31/10/2023,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,9014.44096,0.0
31/10/2023,Managers,S11 Back Problems,664.6931500000001,0.0
31/10/2023,Managers,S12 Other musculoskeletal problems,677.44,0.0
31/10/2023,Managers,S13 Cold Cough Flu - Influenza,2875.17958,0.0
31/10/2023,Managers,S14 Asthma,14.8,0.0
31/10/2023,Managers,S15 Chest & respiratory problems,1348.69985,0.0
31/10/2023,Managers,S16 Headache / migraine,601.23321,0.0
31/10/2023,Managers,S17 Benign and malignant tumours cancers,1283.57331,0.0
31/10/2023,Managers,S18 Blood disorders,49.0,0.0
31/10/2023,Managers,S19 Heart cardiac & circulatory problems,864.81333,0.0
31/10/2023,Managers,S20 Burns poisoning frostbite hypothermia,1.0,0.0
31/10/2023,Managers,S21 Ear nose throat (ENT),572.15999,0.0
31/10/2023,Managers,S22 Dental and oral problems,71.9,0.0
31/10/2023,Managers,S23 Eye problems,121.10667000000001,0.0
31/10/2023,Managers,S24 Endocrine / glandular problems,81.4,0.0
31/10/2023,Managers,S25 Gastrointestinal problems,1539.5026,0.0
31/10/2023,Managers,S26 Genitourinary & gynaecological disorders,658.50667,0.0
31/10/2023,Managers,S27 Infectious diseases,792.5384,0.0
31/10/2023,Managers,S28 Injury fracture,584.55324,0.0
31/10/2023,Managers,S29 Nervous system disorders,382.0,0.0
31/10/2023,Managers,S30 Pregnancy related disorders,473.19998,0.0
31/10/2023,Managers,S31 Skin disorders,147.25332,0.0
31/10/2023,Managers,S32 Substance abuse,31.0,0.0
31/10/2023,Managers,S98 Other known causes - not elsewhere classified,2156.18669,0.0
31/10/2023,Managers,S99 Unknown causes / Not specified,1301.54014,0.0
31/10/2023,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,13434.00297,0.0
31/10/2023,Midwives,S11 Back Problems,1607.86927,0.0
31/10/2023,Midwives,S12 Other musculoskeletal problems,3066.84886,0.0
31/10/2023,Midwives,S13 Cold Cough Flu - Influenza,4760.86394,0.0
31/10/2023,Midwives,S14 Asthma,65.81991,0.0
31/10/2023,Midwives,S15 Chest & respiratory problems,1716.85818,0.0
31/10/2023,Midwives,S16 Headache / migraine,925.67802,0.0
31/10/2023,Midwives,S17 Benign and malignant tumours cancers,838.84012,0.0
31/10/2023,Midwives,S18 Blood disorders,72.98659,0.0
31/10/2023,Midwives,S19 Heart cardiac & circulatory problems,799.38645,0.0
31/10/2023,Midwives,S20 Burns poisoning frostbite hypothermia,2.75999,0.0
31/10/2023,Midwives,S21 Ear nose throat (ENT),495.19034999999997,0.0
31/10/2023,Midwives,S22 Dental and oral problems,125.83011,0.0
31/10/2023,Midwives,S23 Eye problems,314.89353,0.0
31/10/2023,Midwives,S24 Endocrine / glandular problems,251.25314,0.0
31/10/2023,Midwives,S25 Gastrointestinal problems,2474.7929599999998,0.0
31/10/2023,Midwives,S26 Genitourinary & gynaecological disorders,2065.41104,0.0
31/10/2023,Midwives,S27 Infectious diseases,1830.10489,0.0
31/10/2023,Midwives,S28 Injury fracture,2009.35365,0.0
31/10/2023,Midwives,S29 Nervous system disorders,423.53331000000003,0.0
31/10/2023,Midwives,S30 Pregnancy related disorders,1955.23153,0.0
31/10/2023,Midwives,S31 Skin disorders,119.68662,0.0
31/10/2023,Midwives,S98 Other known causes - not elsewhere classified,3395.84847,0.0
31/10/2023,Midwives,S99 Unknown causes / Not specified,815.17836,0.0
31/10/2023,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,149444.91353,0.0
31/10/2023,Nurses & health visitors,S11 Back Problems,23675.66704,0.0
31/10/2023,Nurses & health visitors,S12 Other musculoskeletal problems,51768.08845,0.0
31/10/2023,Nurses & health visitors,S13 Cold Cough Flu - Influenza,94549.37451,0.0
31/10/2023,Nurses & health visitors,S14 Asthma,1815.157,0.0
31/10/2023,Nurses & health visitors,S15 Chest & respiratory problems,30818.13971,0.0
31/10/2023,Nurses & health visitors,S16 Headache / migraine,15575.0813,0.0
31/10/2023,Nurses & health visitors,S17 Benign and malignant tumours cancers,15008.36766,0.0
31/10/2023,Nurses & health visitors,S18 Blood disorders,2340.95063,0.0
31/10/2023,Nurses & health visitors,S19 Heart cardiac & circulatory problems,12804.8596,0.0
31/10/2023,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,423.90001,0.0
31/10/2023,Nurses & health visitors,S21 Ear nose throat (ENT),10709.46827,0.0
31/10/2023,Nurses & health visitors,S22 Dental and oral problems,2978.7823,0.0
31/10/2023,Nurses & health visitors,S23 Eye problems,5537.68866,0.0
31/10/2023,Nurses & health visitors,S24 Endocrine / glandular problems,3032.06714,0.0
31/10/2023,Nurses & health visitors,S25 Gastrointestinal problems,41655.01321,0.0
31/10/2023,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,23872.88531,0.0
31/10/2023,Nurses & health visitors,S27 Infectious diseases,26688.10444,0.0
31/10/2023,Nurses & health visitors,S28 Injury fracture,24597.29809,0.0
31/10/2023,Nurses & health visitors,S29 Nervous system disorders,5772.03855,0.0
31/10/2023,Nurses & health visitors,S30 Pregnancy related disorders,32874.10389,0.0
31/10/2023,Nurses & health visitors,S31 Skin disorders,3591.15849,0.0
31/10/2023,Nurses & health visitors,S32 Substance abuse,170.4,0.0
31/10/2023,Nurses & health visitors,S98 Other known causes - not elsewhere classified,38759.78239,0.0
31/10/2023,Nurses & health visitors,S99 Unknown causes / Not specified,14737.11896,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,56325.8929,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S11 Back Problems,6919.81222,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,13548.39812,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,40989.79578,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S14 Asthma,466.00666,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,12364.52003,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S16 Headache / migraine,6431.07479,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,7515.53902,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S18 Blood disorders,598.26203,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,3302.80579,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,142.93197,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),4637.65898,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,1027.16255,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S23 Eye problems,1458.40703,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,838.46241,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,15812.20908,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,7469.37176,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S27 Infectious diseases,11185.16818,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S28 Injury fracture,8137.19287,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,1935.89279,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,7012.70767,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S31 Skin disorders,1097.78665,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S32 Substance abuse,105.38655,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,14456.08203,0.0
31/10/2023,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,6103.90488,0.0
31/10/2023,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,2930.36,0.0
31/10/2023,Senior managers,S11 Back Problems,250.85333,0.0
31/10/2023,Senior managers,S12 Other musculoskeletal problems,313.82334000000003,0.0
31/10/2023,Senior managers,S13 Cold Cough Flu - Influenza,1027.41335,0.0
31/10/2023,Senior managers,S14 Asthma,5.6,0.0
