DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
30/09/2022,Central functions,S26 Genitourinary & gynaecological disorders,4001.4872100000002,0.0
30/09/2022,Central functions,S27 Infectious diseases,6518.52478,0.0
30/09/2022,Central functions,S28 Injury fracture,4865.79045,0.0
30/09/2022,Central functions,S29 Nervous system disorders,1432.89586,0.0
30/09/2022,Central functions,S30 Pregnancy related disorders,2205.72142,0.0
30/09/2022,Central functions,S31 Skin disorders,909.12343,0.0
30/09/2022,Central functions,S32 Substance abuse,92.0,0.0
30/09/2022,Central functions,S98 Other known causes - not elsewhere classified,10793.24921,0.0
30/09/2022,Central functions,S99 Unknown causes / Not specified,4688.95521,0.0
30/09/2022,HCHS Doctors,S10 Anxiety/stress/depression/other psychiatric illnesses,14471.39222,0.0
30/09/2022,HCHS Doctors,S11 Back Problems,2031.8635,0.0
30/09/2022,HCHS Doctors,S12 Other musculoskeletal problems,3279.24181,0.0
30/09/2022,HCHS Doctors,S13 Cold Cough Flu - Influenza,9035.03244,0.0
30/09/2022,HCHS Doctors,S14 Asthma,97.3375,0.0
30/09/2022,HCHS Doctors,S15 Chest & respiratory problems,4945.39194,0.0
30/09/2022,HCHS Doctors,S16 Headache / migraine,1802.7014,0.0
30/09/2022,HCHS Doctors,S17 Benign and malignant tumours cancers,2521.41072,0.0
30/09/2022,HCHS Doctors,S18 Blood disorders,139.0,0.0
30/09/2022,HCHS Doctors,S19 Heart cardiac & circulatory problems,1458.1999,0.0
30/09/2022,HCHS Doctors,S20 Burns poisoning frostbite hypothermia,90.4,0.0
30/09/2022,HCHS Doctors,S21 Ear nose throat (ENT),916.09371,0.0
30/09/2022,HCHS Doctors,S22 Dental and oral problems,262.98125,0.0
30/09/2022,HCHS Doctors,S23 Eye problems,506.96844,0.0
30/09/2022,HCHS Doctors,S24 Endocrine / glandular problems,275.296,0.0
30/09/2022,HCHS Doctors,S25 Gastrointestinal problems,5019.75026,0.0
30/09/2022,HCHS Doctors,S26 Genitourinary & gynaecological disorders,1249.80754,0.0
30/09/2022,HCHS Doctors,S27 Infectious diseases,6739.51353,0.0
30/09/2022,HCHS Doctors,S28 Injury fracture,3238.42453,0.0
30/09/2022,HCHS Doctors,S29 Nervous system disorders,535.525,0.0
30/09/2022,HCHS Doctors,S30 Pregnancy related disorders,1162.96375,0.0
30/09/2022,HCHS Doctors,S31 Skin disorders,184.055,0.0
30/09/2022,HCHS Doctors,S98 Other known causes - not elsewhere classified,7754.39764,0.0
30/09/2022,HCHS Doctors,S99 Unknown causes / Not specified,4688.02723,0.0
30/09/2022,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,28525.25721,0.0
30/09/2022,"Hotel, property & estates",S11 Back Problems,9475.91171,0.0
30/09/2022,"Hotel, property & estates",S12 Other musculoskeletal problems,19154.47379,0.0
30/09/2022,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,8042.63341,0.0
30/09/2022,"Hotel, property & estates",S14 Asthma,308.85067,0.0
30/09/2022,"Hotel, property & estates",S15 Chest & respiratory problems,7268.44403,0.0
30/09/2022,"Hotel, property & estates",S16 Headache / migraine,2129.84369,0.0
30/09/2022,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4451.44411,0.0
30/09/2022,"Hotel, property & estates",S18 Blood disorders,695.0134,0.0
30/09/2022,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,4913.57631,0.0
30/09/2022,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,206.81319,0.0
30/09/2022,"Hotel, property & estates",S21 Ear nose throat (ENT),1686.16607,0.0
30/09/2022,"Hotel, property & estates",S22 Dental and oral problems,610.91203,0.0
30/09/2022,"Hotel, property & estates",S23 Eye problems,1271.8376,0.0
30/09/2022,"Hotel, property & estates",S24 Endocrine / glandular problems,469.25341000000003,0.0
30/09/2022,"Hotel, property & estates",S25 Gastrointestinal problems,9656.73482,0.0
30/09/2022,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,3383.55818,0.0
30/09/2022,"Hotel, property & estates",S27 Infectious diseases,6836.8271,0.0
30/09/2022,"Hotel, property & estates",S28 Injury fracture,9497.37038,0.0
30/09/2022,"Hotel, property & estates",S29 Nervous system disorders,1203.7732,0.0
30/09/2022,"Hotel, property & estates",S30 Pregnancy related disorders,1035.48324,0.0
30/09/2022,"Hotel, property & estates",S31 Skin disorders,1275.88696,0.0
30/09/2022,"Hotel, property & estates",S32 Substance abuse,146.5198,0.0
30/09/2022,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,8018.22865,0.0
30/09/2022,"Hotel, property & estates",S99 Unknown causes / Not specified,5281.39691,0.0
30/09/2022,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,6505.99328,0.0
30/09/2022,Managers,S11 Back Problems,422.79999,0.0
30/09/2022,Managers,S12 Other musculoskeletal problems,977.88476,0.0
30/09/2022,Managers,S13 Cold Cough Flu - Influenza,1476.82347,0.0
30/09/2022,Managers,S14 Asthma,12.0,0.0
30/09/2022,Managers,S15 Chest & respiratory problems,1194.18667,0.0
30/09/2022,Managers,S16 Headache / migraine,393.57,0.0
30/09/2022,Managers,S17 Benign and malignant tumours cancers,1213.37327,0.0
30/09/2022,Managers,S18 Blood disorders,92.0,0.0
30/09/2022,Managers,S19 Heart cardiac & circulatory problems,719.34659,0.0
30/09/2022,Managers,S20 Burns poisoning frostbite hypothermia,2.0,0.0
30/09/2022,Managers,S21 Ear nose throat (ENT),215.36832,0.0
30/09/2022,Managers,S22 Dental and oral problems,42.64,0.0
30/09/2022,Managers,S23 Eye problems,114.2,0.0
30/09/2022,Managers,S24 Endocrine / glandular problems,179.52165,0.0
30/09/2022,Managers,S25 Gastrointestinal problems,898.40665,0.0
30/09/2022,Managers,S26 Genitourinary & gynaecological disorders,404.62657,0.0
30/09/2022,Managers,S27 Infectious diseases,1215.92175,0.0
30/09/2022,Managers,S28 Injury fracture,594.69317,0.0
30/09/2022,Managers,S29 Nervous system disorders,110.13326,0.0
30/09/2022,Managers,S30 Pregnancy related disorders,238.90667,0.0
30/09/2022,Managers,S31 Skin disorders,102.0,0.0
30/09/2022,Managers,S98 Other known causes - not elsewhere classified,1696.84963,0.0
30/09/2022,Managers,S99 Unknown causes / Not specified,1086.6774,0.0
30/09/2022,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,12825.58411,0.0
30/09/2022,Midwives,S11 Back Problems,1364.61821,0.0
30/09/2022,Midwives,S12 Other musculoskeletal problems,3093.62989,0.0
30/09/2022,Midwives,S13 Cold Cough Flu - Influenza,2982.78659,0.0
30/09/2022,Midwives,S14 Asthma,131.24005,0.0
30/09/2022,Midwives,S15 Chest & respiratory problems,2076.40909,0.0
30/09/2022,Midwives,S16 Headache / migraine,796.41985,0.0
30/09/2022,Midwives,S17 Benign and malignant tumours cancers,953.75985,0.0
30/09/2022,Midwives,S18 Blood disorders,152.90666,0.0
30/09/2022,Midwives,S19 Heart cardiac & circulatory problems,625.70009,0.0
30/09/2022,Midwives,S20 Burns poisoning frostbite hypothermia,35.64,0.0
30/09/2022,Midwives,S21 Ear nose throat (ENT),517.28388,0.0
30/09/2022,Midwives,S22 Dental and oral problems,146.69326,0.0
30/09/2022,Midwives,S23 Eye problems,349.96004,0.0
30/09/2022,Midwives,S24 Endocrine / glandular problems,285.44677,0.0
30/09/2022,Midwives,S25 Gastrointestinal problems,2516.66562,0.0
30/09/2022,Midwives,S26 Genitourinary & gynaecological disorders,1511.45655,0.0
30/09/2022,Midwives,S27 Infectious diseases,2718.57878,0.0
30/09/2022,Midwives,S28 Injury fracture,1810.13211,0.0
30/09/2022,Midwives,S29 Nervous system disorders,299.09296,0.0
30/09/2022,Midwives,S30 Pregnancy related disorders,1998.21349,0.0
30/09/2022,Midwives,S31 Skin disorders,194.16009,0.0
30/09/2022,Midwives,S98 Other known causes - not elsewhere classified,2635.8992,0.0
30/09/2022,Midwives,S99 Unknown causes / Not specified,923.8653400000001,0.0
30/09/2022,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,131775.55554,0.0
30/09/2022,Nurses & health visitors,S11 Back Problems,22099.23154,0.0
30/09/2022,Nurses & health visitors,S12 Other musculoskeletal problems,46490.56162,0.0
30/09/2022,Nurses & health visitors,S13 Cold Cough Flu - Influenza,51596.15768,0.0
30/09/2022,Nurses & health visitors,S14 Asthma,1589.55988,0.0
30/09/2022,Nurses & health visitors,S15 Chest & respiratory problems,29087.95957,0.0
30/09/2022,Nurses & health visitors,S16 Headache / migraine,13595.27614,0.0
30/09/2022,Nurses & health visitors,S17 Benign and malignant tumours cancers,14191.06413,0.0
30/09/2022,Nurses & health visitors,S18 Blood disorders,2061.37067,0.0
30/09/2022,Nurses & health visitors,S19 Heart cardiac & circulatory problems,10925.03055,0.0
30/09/2022,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,395.87316,0.0
30/09/2022,Nurses & health visitors,S21 Ear nose throat (ENT),9475.22326,0.0
30/09/2022,Nurses & health visitors,S22 Dental and oral problems,2638.00605,0.0
30/09/2022,Nurses & health visitors,S23 Eye problems,4348.95513,0.0
30/09/2022,Nurses & health visitors,S24 Endocrine / glandular problems,2969.00207,0.0
30/09/2022,Nurses & health visitors,S25 Gastrointestinal problems,39941.68109,0.0
30/09/2022,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,19269.2149,0.0
30/09/2022,Nurses & health visitors,S27 Infectious diseases,37925.33524,0.0
30/09/2022,Nurses & health visitors,S28 Injury fracture,23334.3075,0.0
30/09/2022,Nurses & health visitors,S29 Nervous system disorders,5019.91865,0.0
30/09/2022,Nurses & health visitors,S30 Pregnancy related disorders,27810.7274,0.0
30/09/2022,Nurses & health visitors,S31 Skin disorders,3582.97803,0.0
30/09/2022,Nurses & health visitors,S32 Substance abuse,155.66663,0.0
30/09/2022,Nurses & health visitors,S98 Other known causes - not elsewhere classified,35425.02239,0.0
30/09/2022,Nurses & health visitors,S99 Unknown causes / Not specified,14037.72027,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,43045.80831,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S11 Back Problems,5745.75277,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,12767.47222,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,21876.14062,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S14 Asthma,364.62472,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,11425.19068,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S16 Headache / migraine,4929.07455,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,6028.45397,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S18 Blood disorders,592.72021,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,2687.90319,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,105.98,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),4147.55865,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,857.32664,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S23 Eye problems,1311.08998,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,819.5069,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,14188.66118,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,6083.06232,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S27 Infectious diseases,15623.94554,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S28 Injury fracture,7856.31381,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,1697.90997,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,5725.0992,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S31 Skin disorders,883.29513,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S32 Substance abuse,73.0,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,12243.5314,0.0
30/09/2022,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,4802.91945,0.0
30/09/2022,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,1964.01339,0.0
30/09/2022,Senior managers,S11 Back Problems,176.0,0.0
30/09/2022,Senior managers,S12 Other musculoskeletal problems,264.46666,0.0
30/09/2022,Senior managers,S13 Cold Cough Flu - Influenza,574.7733,0.0
30/09/2022,Senior managers,S14 Asthma,6.92291,0.0
30/09/2022,Senior managers,S15 Chest & respiratory problems,346.73331,0.0
30/09/2022,Senior managers,S16 Headache / migraine,118.4,0.0
30/09/2022,Senior managers,S17 Benign and malignant tumours cancers,519.87994,0.0
30/09/2022,Senior managers,S19 Heart cardiac & circulatory problems,121.0,0.0
30/09/2022,Senior managers,S21 Ear nose throat (ENT),55.2,0.0
30/09/2022,Senior managers,S22 Dental and oral problems,30.0,0.0
