DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/01/2024,NHS infrastructure support,S99 Unknown causes / Not specified,13481.41176,0.0
31/01/2024,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,332.59323,0.0
31/01/2024,Other staff or those with unknown classification,S11 Back Problems,38.4,0.0
31/01/2024,Other staff or those with unknown classification,S12 Other musculoskeletal problems,95.8,0.0
31/01/2024,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,205.72005000000001,0.0
31/01/2024,Other staff or those with unknown classification,S15 Chest & respiratory problems,63.29334,0.0
31/01/2024,Other staff or those with unknown classification,S16 Headache / migraine,65.30666,0.0
31/01/2024,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,6.28,0.0
31/01/2024,Other staff or those with unknown classification,S18 Blood disorders,7.0,0.0
31/01/2024,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,32.0,0.0
31/01/2024,Other staff or those with unknown classification,S20 Burns poisoning frostbite hypothermia,8.0,0.0
31/01/2024,Other staff or those with unknown classification,S21 Ear nose throat (ENT),24.10666,0.0
31/01/2024,Other staff or those with unknown classification,S22 Dental and oral problems,1.0,0.0
31/01/2024,Other staff or those with unknown classification,S25 Gastrointestinal problems,90.21338,0.0
31/01/2024,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,62.4,0.0
31/01/2024,Other staff or those with unknown classification,S27 Infectious diseases,59.1,0.0
31/01/2024,Other staff or those with unknown classification,S28 Injury fracture,86.21403000000001,0.0
31/01/2024,Other staff or those with unknown classification,S29 Nervous system disorders,0.6,0.0
31/01/2024,Other staff or those with unknown classification,S30 Pregnancy related disorders,7.6,0.0
31/01/2024,Other staff or those with unknown classification,S31 Skin disorders,1.0,0.0
31/01/2024,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,115.21259,0.0
31/01/2024,Other staff or those with unknown classification,S99 Unknown causes / Not specified,47.8,0.0
31/01/2024,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,248155.60841000002,0.0
31/01/2024,Professionally qualified clinical staff,S11 Back Problems,37902.75644,0.0
31/01/2024,Professionally qualified clinical staff,S12 Other musculoskeletal problems,74708.23495,0.0
31/01/2024,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,201557.20374,0.0
31/01/2024,Professionally qualified clinical staff,S14 Asthma,3328.74917,0.0
31/01/2024,Professionally qualified clinical staff,S15 Chest & respiratory problems,61606.32751,0.0
31/01/2024,Professionally qualified clinical staff,S16 Headache / migraine,24473.39671,0.0
31/01/2024,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,26653.58818,0.0
31/01/2024,Professionally qualified clinical staff,S18 Blood disorders,3101.48394,0.0
31/01/2024,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,20465.33154,0.0
31/01/2024,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,581.48797,0.0
31/01/2024,Professionally qualified clinical staff,S21 Ear nose throat (ENT),20920.14517,0.0
31/01/2024,Professionally qualified clinical staff,S22 Dental and oral problems,4633.95203,0.0
31/01/2024,Professionally qualified clinical staff,S23 Eye problems,8960.33548,0.0
31/01/2024,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4200.68076,0.0
31/01/2024,Professionally qualified clinical staff,S25 Gastrointestinal problems,77245.1317,0.0
31/01/2024,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,34854.34835,0.0
31/01/2024,Professionally qualified clinical staff,S27 Infectious diseases,30269.30428,0.0
31/01/2024,Professionally qualified clinical staff,S28 Injury fracture,43139.6801,0.0
31/01/2024,Professionally qualified clinical staff,S29 Nervous system disorders,9375.78714,0.0
31/01/2024,Professionally qualified clinical staff,S30 Pregnancy related disorders,43491.21194,0.0
31/01/2024,Professionally qualified clinical staff,S31 Skin disorders,5744.59178,0.0
31/01/2024,Professionally qualified clinical staff,S32 Substance abuse,365.17823,0.0
31/01/2024,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,64685.29619,0.0
31/01/2024,Professionally qualified clinical staff,S99 Unknown causes / Not specified,31219.33465,0.0
31/01/2024,Support to clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,240624.38928,0.0
31/01/2024,Support to clinical staff,S11 Back Problems,41376.06196,0.0
31/01/2024,Support to clinical staff,S12 Other musculoskeletal problems,84364.18535,0.0
31/01/2024,Support to clinical staff,S13 Cold Cough Flu - Influenza,141796.92068,0.0
31/01/2024,Support to clinical staff,S14 Asthma,2521.29851,0.0
31/01/2024,Support to clinical staff,S15 Chest & respiratory problems,58031.03474,0.0
31/01/2024,Support to clinical staff,S16 Headache / migraine,21854.29486,0.0
31/01/2024,Support to clinical staff,S17 Benign and malignant tumours cancers,20897.55861,0.0
31/01/2024,Support to clinical staff,S18 Blood disorders,3784.2174,0.0
31/01/2024,Support to clinical staff,S19 Heart cardiac & circulatory problems,19742.43278,0.0
31/01/2024,Support to clinical staff,S20 Burns poisoning frostbite hypothermia,605.62018,0.0
31/01/2024,Support to clinical staff,S21 Ear nose throat (ENT),19988.51515,0.0
31/01/2024,Support to clinical staff,S22 Dental and oral problems,4258.20866,0.0
31/01/2024,Support to clinical staff,S23 Eye problems,8126.35571,0.0
31/01/2024,Support to clinical staff,S24 Endocrine / glandular problems,4565.76278,0.0
31/01/2024,Support to clinical staff,S25 Gastrointestinal problems,74107.4278,0.0
31/01/2024,Support to clinical staff,S26 Genitourinary & gynaecological disorders,28880.7652,0.0
31/01/2024,Support to clinical staff,S27 Infectious diseases,24723.86367,0.0
31/01/2024,Support to clinical staff,S28 Injury fracture,46780.79443,0.0
31/01/2024,Support to clinical staff,S29 Nervous system disorders,10179.09896,0.0
31/01/2024,Support to clinical staff,S30 Pregnancy related disorders,20880.49146,0.0
31/01/2024,Support to clinical staff,S31 Skin disorders,6645.04994,0.0
31/01/2024,Support to clinical staff,S32 Substance abuse,324.92,0.0
31/01/2024,Support to clinical staff,S98 Other known causes - not elsewhere classified,50613.52304,0.0
31/01/2024,Support to clinical staff,S99 Unknown causes / Not specified,23383.42618,0.0
31/01/2024,Ambulance staff,S10 Anxiety/stress/depression/other psychiatric illnesses,10924.12361,0.0
31/01/2024,Ambulance staff,S11 Back Problems,2640.028,0.0
31/01/2024,Ambulance staff,S12 Other musculoskeletal problems,3384.64187,0.0
31/01/2024,Ambulance staff,S13 Cold Cough Flu - Influenza,4372.81122,0.0
31/01/2024,Ambulance staff,S14 Asthma,70.13325,0.0
31/01/2024,Ambulance staff,S15 Chest & respiratory problems,2399.8908,0.0
31/01/2024,Ambulance staff,S16 Headache / migraine,683.71563,0.0
31/01/2024,Ambulance staff,S17 Benign and malignant tumours cancers,446.8448,0.0
31/01/2024,Ambulance staff,S18 Blood disorders,181.88,0.0
31/01/2024,Ambulance staff,S19 Heart cardiac & circulatory problems,889.95595,0.0
31/01/2024,Ambulance staff,S20 Burns poisoning frostbite hypothermia,21.6,0.0
31/01/2024,Ambulance staff,S21 Ear nose throat (ENT),842.81782,0.0
31/01/2024,Ambulance staff,S22 Dental and oral problems,159.42452,0.0
31/01/2024,Ambulance staff,S23 Eye problems,258.82362,0.0
31/01/2024,Ambulance staff,S24 Endocrine / glandular problems,266.13992,0.0
31/01/2024,Ambulance staff,S25 Gastrointestinal problems,3240.52463,0.0
31/01/2024,Ambulance staff,S26 Genitourinary & gynaecological disorders,868.2367,0.0
31/01/2024,Ambulance staff,S27 Infectious diseases,998.14055,0.0
31/01/2024,Ambulance staff,S28 Injury fracture,4091.37994,0.0
31/01/2024,Ambulance staff,S29 Nervous system disorders,249.07629,0.0
31/01/2024,Ambulance staff,S30 Pregnancy related disorders,528.79562,0.0
31/01/2024,Ambulance staff,S31 Skin disorders,230.48668,0.0
31/01/2024,Ambulance staff,S98 Other known causes - not elsewhere classified,2180.96012,0.0
31/01/2024,Ambulance staff,S99 Unknown causes / Not specified,1661.59988,0.0
31/01/2024,Central functions,S10 Anxiety/stress/depression/other psychiatric illnesses,53311.40986,0.0
31/01/2024,Central functions,S11 Back Problems,5176.71433,0.0
31/01/2024,Central functions,S12 Other musculoskeletal problems,9317.63419,0.0
31/01/2024,Central functions,S13 Cold Cough Flu - Influenza,28708.55587,0.0
31/01/2024,Central functions,S14 Asthma,575.94669,0.0
31/01/2024,Central functions,S15 Chest & respiratory problems,10991.86197,0.0
31/01/2024,Central functions,S16 Headache / migraine,4694.92286,0.0
31/01/2024,Central functions,S17 Benign and malignant tumours cancers,5689.95659,0.0
31/01/2024,Central functions,S18 Blood disorders,867.73332,0.0
31/01/2024,Central functions,S19 Heart cardiac & circulatory problems,3243.61636,0.0
31/01/2024,Central functions,S20 Burns poisoning frostbite hypothermia,128.72003,0.0
31/01/2024,Central functions,S21 Ear nose throat (ENT),4077.33333,0.0
31/01/2024,Central functions,S22 Dental and oral problems,972.19737,0.0
31/01/2024,Central functions,S23 Eye problems,1789.11817,0.0
31/01/2024,Central functions,S24 Endocrine / glandular problems,744.9996600000001,0.0
31/01/2024,Central functions,S25 Gastrointestinal problems,11445.8554,0.0
31/01/2024,Central functions,S26 Genitourinary & gynaecological disorders,4820.10096,0.0
31/01/2024,Central functions,S27 Infectious diseases,3471.82089,0.0
31/01/2024,Central functions,S28 Injury fracture,5667.02819,0.0
31/01/2024,Central functions,S29 Nervous system disorders,1741.99349,0.0
31/01/2024,Central functions,S30 Pregnancy related disorders,2970.9901,0.0
31/01/2024,Central functions,S31 Skin disorders,950.81829,0.0
31/01/2024,Central functions,S32 Substance abuse,41.34669,0.0
31/01/2024,Central functions,S98 Other known causes - not elsewhere classified,11484.22694,0.0
31/01/2024,Central functions,S99 Unknown causes / Not specified,4235.17332,0.0
31/01/2024,HCHS Doctors,S10 Anxiety/stress/depression/other psychiatric illnesses,18786.89436,0.0
31/01/2024,HCHS Doctors,S11 Back Problems,2149.56865,0.0
31/01/2024,HCHS Doctors,S12 Other musculoskeletal problems,3696.97212,0.0
31/01/2024,HCHS Doctors,S13 Cold Cough Flu - Influenza,18357.0956,0.0
31/01/2024,HCHS Doctors,S14 Asthma,147.731,0.0
31/01/2024,HCHS Doctors,S15 Chest & respiratory problems,3899.52096,0.0
31/01/2024,HCHS Doctors,S16 Headache / migraine,2062.21856,0.0
31/01/2024,HCHS Doctors,S17 Benign and malignant tumours cancers,3196.36815,0.0
31/01/2024,HCHS Doctors,S18 Blood disorders,179.3381,0.0
31/01/2024,HCHS Doctors,S19 Heart cardiac & circulatory problems,2041.76409,0.0
31/01/2024,HCHS Doctors,S20 Burns poisoning frostbite hypothermia,7.4,0.0
31/01/2024,HCHS Doctors,S21 Ear nose throat (ENT),1209.03488,0.0
31/01/2024,HCHS Doctors,S22 Dental and oral problems,372.53511,0.0
31/01/2024,HCHS Doctors,S23 Eye problems,766.2179,0.0
31/01/2024,HCHS Doctors,S24 Endocrine / glandular problems,185.58385,0.0
31/01/2024,HCHS Doctors,S25 Gastrointestinal problems,6307.43036,0.0
31/01/2024,HCHS Doctors,S26 Genitourinary & gynaecological disorders,1495.7825,0.0
31/01/2024,HCHS Doctors,S27 Infectious diseases,2673.582,0.0
31/01/2024,HCHS Doctors,S28 Injury fracture,4386.18147,0.0
31/01/2024,HCHS Doctors,S29 Nervous system disorders,493.54858,0.0
31/01/2024,HCHS Doctors,S30 Pregnancy related disorders,1935.72543,0.0
31/01/2024,HCHS Doctors,S31 Skin disorders,297.23475,0.0
31/01/2024,HCHS Doctors,S32 Substance abuse,45.725,0.0
31/01/2024,HCHS Doctors,S98 Other known causes - not elsewhere classified,9214.6968,0.0
31/01/2024,HCHS Doctors,S99 Unknown causes / Not specified,6785.27856,0.0
31/01/2024,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,32158.25462,0.0
31/01/2024,"Hotel, property & estates",S11 Back Problems,9845.46845,0.0
31/01/2024,"Hotel, property & estates",S12 Other musculoskeletal problems,19803.58571,0.0
31/01/2024,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,20770.60982,0.0
31/01/2024,"Hotel, property & estates",S14 Asthma,330.83185,0.0
31/01/2024,"Hotel, property & estates",S15 Chest & respiratory problems,10397.78826,0.0
31/01/2024,"Hotel, property & estates",S16 Headache / migraine,2158.02572,0.0
31/01/2024,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4303.87839,0.0
31/01/2024,"Hotel, property & estates",S18 Blood disorders,1089.56501,0.0
31/01/2024,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,4954.00137,0.0
31/01/2024,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,194.05994,0.0
31/01/2024,"Hotel, property & estates",S21 Ear nose throat (ENT),2537.5832,0.0
31/01/2024,"Hotel, property & estates",S22 Dental and oral problems,691.60742,0.0
31/01/2024,"Hotel, property & estates",S23 Eye problems,1997.6651200000001,0.0
31/01/2024,"Hotel, property & estates",S24 Endocrine / glandular problems,312.32005,0.0
31/01/2024,"Hotel, property & estates",S25 Gastrointestinal problems,12131.83618,0.0
31/01/2024,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,3568.42855,0.0
31/01/2024,"Hotel, property & estates",S27 Infectious diseases,3792.46279,0.0
31/01/2024,"Hotel, property & estates",S28 Injury fracture,10822.20492,0.0
31/01/2024,"Hotel, property & estates",S29 Nervous system disorders,1121.25349,0.0
31/01/2024,"Hotel, property & estates",S30 Pregnancy related disorders,701.33146,0.0
31/01/2024,"Hotel, property & estates",S31 Skin disorders,1229.73611,0.0
31/01/2024,"Hotel, property & estates",S32 Substance abuse,92.0,0.0
31/01/2024,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,7863.57073,0.0
31/01/2024,"Hotel, property & estates",S99 Unknown causes / Not specified,7743.40372,0.0
31/01/2024,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,9195.27244,0.0
31/01/2024,Managers,S11 Back Problems,719.87334,0.0
31/01/2024,Managers,S12 Other musculoskeletal problems,967.8331900000001,0.0
31/01/2024,Managers,S13 Cold Cough Flu - Influenza,3775.99246,0.0
31/01/2024,Managers,S14 Asthma,78.3,0.0
31/01/2024,Managers,S15 Chest & respiratory problems,1716.9307900000001,0.0
31/01/2024,Managers,S16 Headache / migraine,596.81329,0.0
31/01/2024,Managers,S17 Benign and malignant tumours cancers,1607.9597899999999,0.0
31/01/2024,Managers,S18 Blood disorders,92.85333,0.0
31/01/2024,Managers,S19 Heart cardiac & circulatory problems,824.97343,0.0
31/01/2024,Managers,S20 Burns poisoning frostbite hypothermia,28.8,0.0
31/01/2024,Managers,S21 Ear nose throat (ENT),535.89486,0.0
31/01/2024,Managers,S22 Dental and oral problems,137.37336,0.0
31/01/2024,Managers,S23 Eye problems,190.58,0.0
31/01/2024,Managers,S24 Endocrine / glandular problems,118.24000000000001,0.0
31/01/2024,Managers,S25 Gastrointestinal problems,1354.26165,0.0
31/01/2024,Managers,S26 Genitourinary & gynaecological disorders,705.49333,0.0
31/01/2024,Managers,S27 Infectious diseases,428.99335,0.0
31/01/2024,Managers,S28 Injury fracture,733.62673,0.0
31/01/2024,Managers,S29 Nervous system disorders,336.89334,0.0
31/01/2024,Managers,S30 Pregnancy related disorders,348.37319,0.0
31/01/2024,Managers,S31 Skin disorders,113.90667,0.0
31/01/2024,Managers,S98 Other known causes - not elsewhere classified,2521.18001,0.0
31/01/2024,Managers,S99 Unknown causes / Not specified,1225.85472,0.0
31/01/2024,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,12766.21732,0.0
31/01/2024,Midwives,S11 Back Problems,1528.72451,0.0
31/01/2024,Midwives,S12 Other musculoskeletal problems,3344.84448,0.0
31/01/2024,Midwives,S13 Cold Cough Flu - Influenza,6562.00924,0.0
31/01/2024,Midwives,S14 Asthma,108.52015999999999,0.0
31/01/2024,Midwives,S15 Chest & respiratory problems,2040.60774,0.0
31/01/2024,Midwives,S16 Headache / migraine,856.80508,0.0
31/01/2024,Midwives,S17 Benign and malignant tumours cancers,986.45333,0.0
31/01/2024,Midwives,S18 Blood disorders,82.6799,0.0
31/01/2024,Midwives,S19 Heart cardiac & circulatory problems,644.17274,0.0
31/01/2024,Midwives,S20 Burns poisoning frostbite hypothermia,11.14669,0.0
31/01/2024,Midwives,S21 Ear nose throat (ENT),818.4603,0.0
31/01/2024,Midwives,S22 Dental and oral problems,151.94,0.0
31/01/2024,Midwives,S23 Eye problems,398.66082,0.0
31/01/2024,Midwives,S24 Endocrine / glandular problems,117.97339,0.0
31/01/2024,Midwives,S25 Gastrointestinal problems,2935.42774,0.0
31/01/2024,Midwives,S26 Genitourinary & gynaecological disorders,2168.43265,0.0
31/01/2024,Midwives,S27 Infectious diseases,1085.89702,0.0
31/01/2024,Midwives,S28 Injury fracture,1859.13924,0.0
31/01/2024,Midwives,S29 Nervous system disorders,579.19345,0.0
31/01/2024,Midwives,S30 Pregnancy related disorders,1974.47677,0.0
31/01/2024,Midwives,S31 Skin disorders,164.75992,0.0
31/01/2024,Midwives,S98 Other known causes - not elsewhere classified,2982.29291,0.0
31/01/2024,Midwives,S99 Unknown causes / Not specified,918.81281,0.0
31/01/2024,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,151765.84713,0.0
31/01/2024,Nurses & health visitors,S11 Back Problems,25283.37318,0.0
31/01/2024,Nurses & health visitors,S12 Other musculoskeletal problems,49759.6456,0.0
31/01/2024,Nurses & health visitors,S13 Cold Cough Flu - Influenza,123467.28696,0.0
31/01/2024,Nurses & health visitors,S14 Asthma,2262.45284,0.0
31/01/2024,Nurses & health visitors,S15 Chest & respiratory problems,38342.29589,0.0
31/01/2024,Nurses & health visitors,S16 Headache / migraine,14629.79083,0.0
31/01/2024,Nurses & health visitors,S17 Benign and malignant tumours cancers,15039.20868,0.0
31/01/2024,Nurses & health visitors,S18 Blood disorders,2100.46651,0.0
31/01/2024,Nurses & health visitors,S19 Heart cardiac & circulatory problems,13090.66888,0.0
31/01/2024,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,405.27461,0.0
31/01/2024,Nurses & health visitors,S21 Ear nose throat (ENT),12174.07361,0.0
31/01/2024,Nurses & health visitors,S22 Dental and oral problems,2836.51958,0.0
31/01/2024,Nurses & health visitors,S23 Eye problems,5547.93341,0.0
31/01/2024,Nurses & health visitors,S24 Endocrine / glandular problems,2768.2735000000002,0.0
31/01/2024,Nurses & health visitors,S25 Gastrointestinal problems,47386.47506,0.0
31/01/2024,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,22986.4259,0.0
31/01/2024,Nurses & health visitors,S27 Infectious diseases,18747.89294,0.0
31/01/2024,Nurses & health visitors,S28 Injury fracture,24435.5911,0.0
31/01/2024,Nurses & health visitors,S29 Nervous system disorders,5892.70758,0.0
31/01/2024,Nurses & health visitors,S30 Pregnancy related disorders,32522.44702,0.0
31/01/2024,Nurses & health visitors,S31 Skin disorders,3827.6771,0.0
31/01/2024,Nurses & health visitors,S32 Substance abuse,212.0,0.0
31/01/2024,Nurses & health visitors,S98 Other known causes - not elsewhere classified,37033.45774,0.0
31/01/2024,Nurses & health visitors,S99 Unknown causes / Not specified,15428.34287,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,53912.52599,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S11 Back Problems,6301.0621,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,14522.13088,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,48798.00072,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S14 Asthma,739.91192,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,14924.01212,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S16 Headache / migraine,6240.86661,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,6984.71322,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S18 Blood disorders,557.11943,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,3798.76988,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,136.06667,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),5875.75856,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,1113.53282,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S23 Eye problems,1988.69973,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,862.7101,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,17375.27391,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,7335.4706,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S27 Infectious diseases,6763.79177,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S28 Injury fracture,8367.38835,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,2161.26124,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,6529.7671,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S31 Skin disorders,1224.43333,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S32 Substance abuse,107.45323,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,13273.88862,0.0
31/01/2024,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,6425.30053,0.0
31/01/2024,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,3331.30671,0.0
31/01/2024,Senior managers,S11 Back Problems,126.0,0.0
31/01/2024,Senior managers,S12 Other musculoskeletal problems,346.70677,0.0
31/01/2024,Senior managers,S13 Cold Cough Flu - Influenza,1364.04665,0.0
