DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
31/08/2022,Midwives,ALL REASONS,42886.98922,695333.41857
31/08/2022,Nurses & health visitors,ALL REASONS,560591.32181,10436092.31169
31/08/2022,"Scientific, therapeutic & technical staff",ALL REASONS,185131.48167,5193915.52885
31/08/2022,Senior managers,ALL REASONS,7187.49913,440012.22126
31/08/2022,Support to ST&T staff,ALL REASONS,137596.0802,2422081.9098
31/08/2022,Support to ambulance staff,ALL REASONS,68840.22297,786999.25014
31/08/2022,"Support to doctors, nurses & midwives",ALL REASONS,632858.45108,9036698.80303
31/08/2022,Associate Specialist,ALL REASONS,1969.80157,64800.59089
31/08/2022,Consultant,ALL REASONS,26098.48245,1696631.68691
31/08/2022,Core Training,ALL REASONS,9271.5545,556941.68367
31/08/2022,Foundation Doctor Year 1,ALL REASONS,2385.5,214392.212
31/08/2022,Foundation Doctor Year 2,ALL REASONS,3407.01875,192402.83175
31/08/2022,Hospital Practitioner / Clinical Assistant,ALL REASONS,460.9049,22453.36185
31/08/2022,Other and Local HCHS Doctor Grades,ALL REASONS,959.62329,40079.55662
31/08/2022,Specialty Doctor,ALL REASONS,7258.99748,255935.9475
31/08/2022,Specialty Registrar,ALL REASONS,16203.96985,1118486.67519
31/08/2022,Staff Grade,ALL REASONS,119.065,10622.53285
31/08/2022,NHS infrastructure support,S10 Anxiety/stress/depression/other psychiatric illnesses,82268.50236,0.0
31/08/2022,NHS infrastructure support,S11 Back Problems,15659.98514,0.0
31/08/2022,NHS infrastructure support,S12 Other musculoskeletal problems,29577.67586,0.0
31/08/2022,NHS infrastructure support,S13 Cold Cough Flu - Influenza,16338.78841,0.0
31/08/2022,NHS infrastructure support,S14 Asthma,561.4965,0.0
31/08/2022,NHS infrastructure support,S15 Chest & respiratory problems,18813.2849,0.0
31/08/2022,NHS infrastructure support,S16 Headache / migraine,6406.9559,0.0
31/08/2022,NHS infrastructure support,S17 Benign and malignant tumours cancers,11861.71813,0.0
31/08/2022,NHS infrastructure support,S18 Blood disorders,1505.28416,0.0
31/08/2022,NHS infrastructure support,S19 Heart cardiac & circulatory problems,8715.02984,0.0
31/08/2022,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,270.9733,0.0
31/08/2022,NHS infrastructure support,S21 Ear nose throat (ENT),5008.66831,0.0
31/08/2022,NHS infrastructure support,S22 Dental and oral problems,1498.70081,0.0
31/08/2022,NHS infrastructure support,S23 Eye problems,3198.91965,0.0
31/08/2022,NHS infrastructure support,S24 Endocrine / glandular problems,1253.63981,0.0
31/08/2022,NHS infrastructure support,S25 Gastrointestinal problems,21803.17195,0.0
31/08/2022,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,7852.18001,0.0
31/08/2022,NHS infrastructure support,S27 Infectious diseases,17730.74232,0.0
31/08/2022,NHS infrastructure support,S28 Injury fracture,16395.804,0.0
31/08/2022,NHS infrastructure support,S29 Nervous system disorders,2598.8439,0.0
31/08/2022,NHS infrastructure support,S30 Pregnancy related disorders,3931.0876,0.0
31/08/2022,NHS infrastructure support,S31 Skin disorders,2616.14778,0.0
31/08/2022,NHS infrastructure support,S32 Substance abuse,248.78657,0.0
31/08/2022,NHS infrastructure support,S98 Other known causes - not elsewhere classified,21600.53071,0.0
31/08/2022,NHS infrastructure support,S99 Unknown causes / Not specified,11307.14962,0.0
31/08/2022,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,349.6,0.0
31/08/2022,Other staff or those with unknown classification,S11 Back Problems,11.0,0.0
31/08/2022,Other staff or those with unknown classification,S12 Other musculoskeletal problems,60.8,0.0
31/08/2022,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,72.68,0.0
31/08/2022,Other staff or those with unknown classification,S14 Asthma,14.4,0.0
31/08/2022,Other staff or those with unknown classification,S15 Chest & respiratory problems,67.81332,0.0
31/08/2022,Other staff or those with unknown classification,S16 Headache / migraine,66.75999999999999,0.0
31/08/2022,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,31.0,0.0
31/08/2022,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,2.4,0.0
31/08/2022,Other staff or those with unknown classification,S21 Ear nose throat (ENT),37.7,0.0
31/08/2022,Other staff or those with unknown classification,S22 Dental and oral problems,2.0,0.0
31/08/2022,Other staff or those with unknown classification,S25 Gastrointestinal problems,100.85335,0.0
31/08/2022,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,15.0,0.0
31/08/2022,Other staff or those with unknown classification,S27 Infectious diseases,168.9467,0.0
31/08/2022,Other staff or those with unknown classification,S28 Injury fracture,41.66677,0.0
31/08/2022,Other staff or those with unknown classification,S31 Skin disorders,1.0,0.0
31/08/2022,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,70.4624,0.0
31/08/2022,Other staff or those with unknown classification,S99 Unknown causes / Not specified,87.26671,0.0
31/08/2022,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,219004.32742,0.0
31/08/2022,Professionally qualified clinical staff,S11 Back Problems,34744.59079,0.0
31/08/2022,Professionally qualified clinical staff,S12 Other musculoskeletal problems,70726.05644,0.0
31/08/2022,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,61989.03863,0.0
31/08/2022,Professionally qualified clinical staff,S14 Asthma,1945.66835,0.0
31/08/2022,Professionally qualified clinical staff,S15 Chest & respiratory problems,56889.76235,0.0
31/08/2022,Professionally qualified clinical staff,S16 Headache / migraine,21534.07735,0.0
31/08/2022,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,24763.98909,0.0
31/08/2022,Professionally qualified clinical staff,S18 Blood disorders,3250.69967,0.0
31/08/2022,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,16325.040500000001,0.0
31/08/2022,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,839.75329,0.0
31/08/2022,Professionally qualified clinical staff,S21 Ear nose throat (ENT),15408.98965,0.0
31/08/2022,Professionally qualified clinical staff,S22 Dental and oral problems,3866.55149,0.0
31/08/2022,Professionally qualified clinical staff,S23 Eye problems,7223.08648,0.0
31/08/2022,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4821.50534,0.0
31/08/2022,Professionally qualified clinical staff,S25 Gastrointestinal problems,67624.63248,0.0
31/08/2022,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,30277.41219,0.0
31/08/2022,Professionally qualified clinical staff,S27 Infectious diseases,76162.31827,0.0
31/08/2022,Professionally qualified clinical staff,S28 Injury fracture,41412.11052,0.0
31/08/2022,Professionally qualified clinical staff,S29 Nervous system disorders,8138.78158,0.0
31/08/2022,Professionally qualified clinical staff,S30 Pregnancy related disorders,37804.08659,0.0
31/08/2022,Professionally qualified clinical staff,S31 Skin disorders,5340.69499,0.0
31/08/2022,Professionally qualified clinical staff,S32 Substance abuse,225.05323,0.0
31/08/2022,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,57465.86377,0.0
31/08/2022,Professionally qualified clinical staff,S99 Unknown causes / Not specified,26294.71471,0.0
31/08/2022,Support to clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,220068.54216,0.0
31/08/2022,Support to clinical staff,S11 Back Problems,42259.79207,0.0
31/08/2022,Support to clinical staff,S12 Other musculoskeletal problems,83035.02175,0.0
31/08/2022,Support to clinical staff,S13 Cold Cough Flu - Influenza,44569.94987,0.0
31/08/2022,Support to clinical staff,S14 Asthma,2427.93723,0.0
31/08/2022,Support to clinical staff,S15 Chest & respiratory problems,47617.41769,0.0
31/08/2022,Support to clinical staff,S16 Headache / migraine,19462.03955,0.0
31/08/2022,Support to clinical staff,S17 Benign and malignant tumours cancers,21200.39003,0.0
31/08/2022,Support to clinical staff,S18 Blood disorders,3280.78246,0.0
31/08/2022,Support to clinical staff,S19 Heart cardiac & circulatory problems,19625.89738,0.0
31/08/2022,Support to clinical staff,S20 Burns poisoning frostbite hypothermia,485.66526,0.0
31/08/2022,Support to clinical staff,S21 Ear nose throat (ENT),15638.96082,0.0
31/08/2022,Support to clinical staff,S22 Dental and oral problems,3833.0483,0.0
31/08/2022,Support to clinical staff,S23 Eye problems,7740.93514,0.0
31/08/2022,Support to clinical staff,S24 Endocrine / glandular problems,3966.8207,0.0
31/08/2022,Support to clinical staff,S25 Gastrointestinal problems,65450.86337,0.0
31/08/2022,Support to clinical staff,S26 Genitourinary & gynaecological disorders,27168.9523,0.0
31/08/2022,Support to clinical staff,S27 Infectious diseases,57222.92048,0.0
31/08/2022,Support to clinical staff,S28 Injury fracture,45744.01199,0.0
31/08/2022,Support to clinical staff,S29 Nervous system disorders,8277.14984,0.0
31/08/2022,Support to clinical staff,S30 Pregnancy related disorders,20262.43709,0.0
31/08/2022,Support to clinical staff,S31 Skin disorders,6331.76686,0.0
31/08/2022,Support to clinical staff,S32 Substance abuse,445.48,0.0
31/08/2022,Support to clinical staff,S98 Other known causes - not elsewhere classified,51364.06252,0.0
31/08/2022,Support to clinical staff,S99 Unknown causes / Not specified,21813.90939,0.0
31/08/2022,Ambulance staff,S10 Anxiety/stress/depression/other psychiatric illnesses,10133.56077,0.0
31/08/2022,Ambulance staff,S11 Back Problems,2498.5921,0.0
31/08/2022,Ambulance staff,S12 Other musculoskeletal problems,3171.31685,0.0
31/08/2022,Ambulance staff,S13 Cold Cough Flu - Influenza,1361.35846,0.0
31/08/2022,Ambulance staff,S14 Asthma,29.66675,0.0
31/08/2022,Ambulance staff,S15 Chest & respiratory problems,1848.57817,0.0
31/08/2022,Ambulance staff,S16 Headache / migraine,615.49462,0.0
31/08/2022,Ambulance staff,S17 Benign and malignant tumours cancers,268.09102,0.0
31/08/2022,Ambulance staff,S18 Blood disorders,159.0,0.0
31/08/2022,Ambulance staff,S19 Heart cardiac & circulatory problems,749.92859,0.0
31/08/2022,Ambulance staff,S20 Burns poisoning frostbite hypothermia,29.0,0.0
31/08/2022,Ambulance staff,S21 Ear nose throat (ENT),550.2134,0.0
31/08/2022,Ambulance staff,S22 Dental and oral problems,174.18917,0.0
31/08/2022,Ambulance staff,S23 Eye problems,196.23745,0.0
31/08/2022,Ambulance staff,S24 Endocrine / glandular problems,304.87323,0.0
31/08/2022,Ambulance staff,S25 Gastrointestinal problems,2756.08401,0.0
31/08/2022,Ambulance staff,S26 Genitourinary & gynaecological disorders,673.53402,0.0
31/08/2022,Ambulance staff,S27 Infectious diseases,3458.66064,0.0
31/08/2022,Ambulance staff,S28 Injury fracture,4090.63357,0.0
31/08/2022,Ambulance staff,S29 Nervous system disorders,256.84753,0.0
31/08/2022,Ambulance staff,S30 Pregnancy related disorders,418.15247999999997,0.0
31/08/2022,Ambulance staff,S31 Skin disorders,216.46258,0.0
31/08/2022,Ambulance staff,S98 Other known causes - not elsewhere classified,1842.75222,0.0
31/08/2022,Ambulance staff,S99 Unknown causes / Not specified,1530.86705,0.0
31/08/2022,Central functions,S10 Anxiety/stress/depression/other psychiatric illnesses,44502.59488,0.0
31/08/2022,Central functions,S11 Back Problems,4960.68388,0.0
31/08/2022,Central functions,S12 Other musculoskeletal problems,7819.36761,0.0
31/08/2022,Central functions,S13 Cold Cough Flu - Influenza,8331.43881,0.0
31/08/2022,Central functions,S14 Asthma,147.32,0.0
31/08/2022,Central functions,S15 Chest & respiratory problems,8567.33093,0.0
31/08/2022,Central functions,S16 Headache / migraine,3881.23278,0.0
31/08/2022,Central functions,S17 Benign and malignant tumours cancers,5478.66394,0.0
31/08/2022,Central functions,S18 Blood disorders,709.9733200000001,0.0
31/08/2022,Central functions,S19 Heart cardiac & circulatory problems,2733.96548,0.0
31/08/2022,Central functions,S20 Burns poisoning frostbite hypothermia,81.8,0.0
31/08/2022,Central functions,S21 Ear nose throat (ENT),2620.71585,0.0
31/08/2022,Central functions,S22 Dental and oral problems,658.37631,0.0
31/08/2022,Central functions,S23 Eye problems,1573.69283,0.0
31/08/2022,Central functions,S24 Endocrine / glandular problems,498.36669,0.0
31/08/2022,Central functions,S25 Gastrointestinal problems,9564.71036,0.0
31/08/2022,Central functions,S26 Genitourinary & gynaecological disorders,3773.3037600000002,0.0
31/08/2022,Central functions,S27 Infectious diseases,7951.94571,0.0
31/08/2022,Central functions,S28 Injury fracture,4942.98111,0.0
31/08/2022,Central functions,S29 Nervous system disorders,1151.55323,0.0
31/08/2022,Central functions,S30 Pregnancy related disorders,2272.72802,0.0
31/08/2022,Central functions,S31 Skin disorders,993.79431,0.0
31/08/2022,Central functions,S32 Substance abuse,138.66667999999999,0.0
31/08/2022,Central functions,S98 Other known causes - not elsewhere classified,10832.40696,0.0
31/08/2022,Central functions,S99 Unknown causes / Not specified,4368.33951,0.0
31/08/2022,HCHS Doctors,S10 Anxiety/stress/depression/other psychiatric illnesses,14152.7383,0.0
31/08/2022,HCHS Doctors,S11 Back Problems,2107.36555,0.0
31/08/2022,HCHS Doctors,S12 Other musculoskeletal problems,2874.35998,0.0
31/08/2022,HCHS Doctors,S13 Cold Cough Flu - Influenza,6353.20735,0.0
31/08/2022,HCHS Doctors,S14 Asthma,91.40625,0.0
31/08/2022,HCHS Doctors,S15 Chest & respiratory problems,5696.43147,0.0
31/08/2022,HCHS Doctors,S16 Headache / migraine,1448.3922,0.0
31/08/2022,HCHS Doctors,S17 Benign and malignant tumours cancers,2461.04626,0.0
31/08/2022,HCHS Doctors,S18 Blood disorders,182.35875,0.0
31/08/2022,HCHS Doctors,S19 Heart cardiac & circulatory problems,1362.0685,0.0
31/08/2022,HCHS Doctors,S20 Burns poisoning frostbite hypothermia,102.0,0.0
31/08/2022,HCHS Doctors,S21 Ear nose throat (ENT),750.75519,0.0
31/08/2022,HCHS Doctors,S22 Dental and oral problems,226.9,0.0
31/08/2022,HCHS Doctors,S23 Eye problems,558.76629,0.0
31/08/2022,HCHS Doctors,S24 Endocrine / glandular problems,233.175,0.0
31/08/2022,HCHS Doctors,S25 Gastrointestinal problems,4481.16563,0.0
31/08/2022,HCHS Doctors,S26 Genitourinary & gynaecological disorders,1113.1441,0.0
31/08/2022,HCHS Doctors,S27 Infectious diseases,7865.4014,0.0
31/08/2022,HCHS Doctors,S28 Injury fracture,3251.1623,0.0
31/08/2022,HCHS Doctors,S29 Nervous system disorders,510.222,0.0
31/08/2022,HCHS Doctors,S30 Pregnancy related disorders,1027.36343,0.0
31/08/2022,HCHS Doctors,S31 Skin disorders,142.12917,0.0
31/08/2022,HCHS Doctors,S98 Other known causes - not elsewhere classified,6917.31437,0.0
31/08/2022,HCHS Doctors,S99 Unknown causes / Not specified,4226.0443,0.0
31/08/2022,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,29182.05405,0.0
31/08/2022,"Hotel, property & estates",S11 Back Problems,10087.70126,0.0
31/08/2022,"Hotel, property & estates",S12 Other musculoskeletal problems,20577.45229,0.0
31/08/2022,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,6399.38872,0.0
31/08/2022,"Hotel, property & estates",S14 Asthma,383.3765,0.0
31/08/2022,"Hotel, property & estates",S15 Chest & respiratory problems,8553.04722,0.0
31/08/2022,"Hotel, property & estates",S16 Headache / migraine,2077.27646,0.0
31/08/2022,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4401.1143,0.0
31/08/2022,"Hotel, property & estates",S18 Blood disorders,730.31084,0.0
31/08/2022,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,5208.41113,0.0
31/08/2022,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,172.1733,0.0
31/08/2022,"Hotel, property & estates",S21 Ear nose throat (ENT),1981.29914,0.0
31/08/2022,"Hotel, property & estates",S22 Dental and oral problems,803.9245,0.0
31/08/2022,"Hotel, property & estates",S23 Eye problems,1454.22682,0.0
31/08/2022,"Hotel, property & estates",S24 Endocrine / glandular problems,491.88646,0.0
31/08/2022,"Hotel, property & estates",S25 Gastrointestinal problems,10899.39492,0.0
31/08/2022,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,3333.43624,0.0
31/08/2022,"Hotel, property & estates",S27 Infectious diseases,8152.52982,0.0
31/08/2022,"Hotel, property & estates",S28 Injury fracture,10603.70966,0.0
31/08/2022,"Hotel, property & estates",S29 Nervous system disorders,1252.07744,0.0
31/08/2022,"Hotel, property & estates",S30 Pregnancy related disorders,1165.17958,0.0
31/08/2022,"Hotel, property & estates",S31 Skin disorders,1535.8068,0.0
31/08/2022,"Hotel, property & estates",S32 Substance abuse,110.11989,0.0
31/08/2022,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,8227.4896,0.0
31/08/2022,"Hotel, property & estates",S99 Unknown causes / Not specified,5487.06748,0.0
31/08/2022,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,6671.6239,0.0
31/08/2022,Managers,S11 Back Problems,487.8,0.0
31/08/2022,Managers,S12 Other musculoskeletal problems,945.65326,0.0
31/08/2022,Managers,S13 Cold Cough Flu - Influenza,1120.04086,0.0
31/08/2022,Managers,S14 Asthma,15.8,0.0
31/08/2022,Managers,S15 Chest & respiratory problems,1185.40675,0.0
31/08/2022,Managers,S16 Headache / migraine,312.54666,0.0
31/08/2022,Managers,S17 Benign and malignant tumours cancers,1242.63323,0.0
31/08/2022,Managers,S18 Blood disorders,65.0,0.0
31/08/2022,Managers,S19 Heart cardiac & circulatory problems,637.65323,0.0
31/08/2022,Managers,S20 Burns poisoning frostbite hypothermia,13.0,0.0
31/08/2022,Managers,S21 Ear nose throat (ENT),333.61332,0.0
31/08/2022,Managers,S22 Dental and oral problems,25.4,0.0
31/08/2022,Managers,S23 Eye problems,122.0,0.0
31/08/2022,Managers,S24 Endocrine / glandular problems,224.38666,0.0
31/08/2022,Managers,S25 Gastrointestinal problems,965.36002,0.0
31/08/2022,Managers,S26 Genitourinary & gynaecological disorders,531.23996,0.0
31/08/2022,Managers,S27 Infectious diseases,1167.20011,0.0
31/08/2022,Managers,S28 Injury fracture,570.21323,0.0
31/08/2022,Managers,S29 Nervous system disorders,140.21323,0.0
31/08/2022,Managers,S30 Pregnancy related disorders,382.18,0.0
31/08/2022,Managers,S31 Skin disorders,85.54667,0.0
31/08/2022,Managers,S98 Other known causes - not elsewhere classified,1731.13404,0.0
31/08/2022,Managers,S99 Unknown causes / Not specified,1034.5159,0.0
31/08/2022,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,13892.46984,0.0
31/08/2022,Midwives,S11 Back Problems,1382.99979,0.0
31/08/2022,Midwives,S12 Other musculoskeletal problems,3178.84979,0.0
31/08/2022,Midwives,S13 Cold Cough Flu - Influenza,2259.46655,0.0
31/08/2022,Midwives,S14 Asthma,97.89334,0.0
31/08/2022,Midwives,S15 Chest & respiratory problems,2722.69333,0.0
31/08/2022,Midwives,S16 Headache / migraine,668.48703,0.0
31/08/2022,Midwives,S17 Benign and malignant tumours cancers,1004.86799,0.0
31/08/2022,Midwives,S18 Blood disorders,124.94666,0.0
31/08/2022,Midwives,S19 Heart cardiac & circulatory problems,546.55083,0.0
31/08/2022,Midwives,S20 Burns poisoning frostbite hypothermia,54.68,0.0
31/08/2022,Midwives,S21 Ear nose throat (ENT),662.46414,0.0
31/08/2022,Midwives,S22 Dental and oral problems,133.70661,0.0
31/08/2022,Midwives,S23 Eye problems,386.52669000000003,0.0
31/08/2022,Midwives,S24 Endocrine / glandular problems,295.16665,0.0
31/08/2022,Midwives,S25 Gastrointestinal problems,2704.34414,0.0
31/08/2022,Midwives,S26 Genitourinary & gynaecological disorders,1701.51333,0.0
31/08/2022,Midwives,S27 Infectious diseases,3337.28357,0.0
31/08/2022,Midwives,S28 Injury fracture,1993.2052800000001,0.0
31/08/2022,Midwives,S29 Nervous system disorders,309.99282,0.0
31/08/2022,Midwives,S30 Pregnancy related disorders,1723.51979,0.0
31/08/2022,Midwives,S31 Skin disorders,213.72675,0.0
31/08/2022,Midwives,S98 Other known causes - not elsewhere classified,2562.40184,0.0
31/08/2022,Midwives,S99 Unknown causes / Not specified,929.2324600000001,0.0
31/08/2022,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,134957.69207,0.0
31/08/2022,Nurses & health visitors,S11 Back Problems,22965.10483,0.0
31/08/2022,Nurses & health visitors,S12 Other musculoskeletal problems,48236.85049,0.0
31/08/2022,Nurses & health visitors,S13 Cold Cough Flu - Influenza,38090.19408,0.0
31/08/2022,Nurses & health visitors,S14 Asthma,1362.33538,0.0
31/08/2022,Nurses & health visitors,S15 Chest & respiratory problems,33810.47585,0.0
31/08/2022,Nurses & health visitors,S16 Headache / migraine,13887.0838,0.0
31/08/2022,Nurses & health visitors,S17 Benign and malignant tumours cancers,14975.94645,0.0
31/08/2022,Nurses & health visitors,S18 Blood disorders,2096.56399,0.0
31/08/2022,Nurses & health visitors,S19 Heart cardiac & circulatory problems,11135.8007,0.0
31/08/2022,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,516.13997,0.0
31/08/2022,Nurses & health visitors,S21 Ear nose throat (ENT),9477.4211,0.0
31/08/2022,Nurses & health visitors,S22 Dental and oral problems,2656.44244,0.0
31/08/2022,Nurses & health visitors,S23 Eye problems,4579.85692,0.0
31/08/2022,Nurses & health visitors,S24 Endocrine / glandular problems,3188.2002,0.0
31/08/2022,Nurses & health visitors,S25 Gastrointestinal problems,42549.80852,0.0
31/08/2022,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,20344.00923,0.0
31/08/2022,Nurses & health visitors,S27 Infectious diseases,44299.29895,0.0
31/08/2022,Nurses & health visitors,S28 Injury fracture,24275.17034,0.0
31/08/2022,Nurses & health visitors,S29 Nervous system disorders,5289.25926,0.0
31/08/2022,Nurses & health visitors,S30 Pregnancy related disorders,29104.35999,0.0
31/08/2022,Nurses & health visitors,S31 Skin disorders,3833.43033,0.0
31/08/2022,Nurses & health visitors,S32 Substance abuse,175.45323,0.0
31/08/2022,Nurses & health visitors,S98 Other known causes - not elsewhere classified,33958.17104,0.0
31/08/2022,Nurses & health visitors,S99 Unknown causes / Not specified,14826.25265,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,45867.86644,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S11 Back Problems,5790.52852,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,13264.67933,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,13924.81219,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S14 Asthma,364.36663,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,12811.58353,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S16 Headache / migraine,4914.6197,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,6054.03737,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S18 Blood disorders,687.83027,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,2530.69188,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,137.93332,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),3968.13582,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,675.31327,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S23 Eye problems,1501.69913,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,800.0902600000001,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,15133.23018,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,6445.21151,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S27 Infectious diseases,17201.67371,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S28 Injury fracture,7801.9390300000005,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,1772.45997,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,5530.6909,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S31 Skin disorders,934.94616,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S32 Substance abuse,49.6,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,12185.2243,0.0
31/08/2022,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,4782.31825,0.0
31/08/2022,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,1912.22953,0.0
31/08/2022,Senior managers,S11 Back Problems,123.8,0.0
31/08/2022,Senior managers,S12 Other musculoskeletal problems,235.2027,0.0
31/08/2022,Senior managers,S13 Cold Cough Flu - Influenza,487.92002,0.0
31/08/2022,Senior managers,S14 Asthma,15.0,0.0
31/08/2022,Senior managers,S15 Chest & respiratory problems,507.5,0.0
31/08/2022,Senior managers,S16 Headache / migraine,135.9,0.0
31/08/2022,Senior managers,S17 Benign and malignant tumours cancers,739.30666,0.0
31/08/2022,Senior managers,S19 Heart cardiac & circulatory problems,135.0,0.0
