DATE,STAFF_GROUP,REASON,FTE_DAYS_LOST,FTE_DAYS_AVAILABLE
30/04/2024,NHS infrastructure support,S18 Blood disorders,1696.90668,0.0
30/04/2024,NHS infrastructure support,S19 Heart cardiac & circulatory problems,9199.79889,0.0
30/04/2024,NHS infrastructure support,S20 Burns poisoning frostbite hypothermia,293.77318,0.0
30/04/2024,NHS infrastructure support,S21 Ear nose throat (ENT),6181.84489,0.0
30/04/2024,NHS infrastructure support,S22 Dental and oral problems,1370.96256,0.0
30/04/2024,NHS infrastructure support,S23 Eye problems,4151.24392,0.0
30/04/2024,NHS infrastructure support,S24 Endocrine / glandular problems,1262.17324,0.0
30/04/2024,NHS infrastructure support,S25 Gastrointestinal problems,22813.0193,0.0
30/04/2024,NHS infrastructure support,S26 Genitourinary & gynaecological disorders,9654.07937,0.0
30/04/2024,NHS infrastructure support,S27 Infectious diseases,2948.42564,0.0
30/04/2024,NHS infrastructure support,S28 Injury fracture,15824.57325,0.0
30/04/2024,NHS infrastructure support,S29 Nervous system disorders,3668.40058,0.0
30/04/2024,NHS infrastructure support,S30 Pregnancy related disorders,4153.11346,0.0
30/04/2024,NHS infrastructure support,S31 Skin disorders,2076.96596,0.0
30/04/2024,NHS infrastructure support,S32 Substance abuse,119.8,0.0
30/04/2024,NHS infrastructure support,S98 Other known causes - not elsewhere classified,22299.3921,0.0
30/04/2024,NHS infrastructure support,S99 Unknown causes / Not specified,10952.46451,0.0
30/04/2024,Other staff or those with unknown classification,S10 Anxiety/stress/depression/other psychiatric illnesses,237.412,0.0
30/04/2024,Other staff or those with unknown classification,S11 Back Problems,8.0,0.0
30/04/2024,Other staff or those with unknown classification,S12 Other musculoskeletal problems,103.02667,0.0
30/04/2024,Other staff or those with unknown classification,S13 Cold Cough Flu - Influenza,100.13334,0.0
30/04/2024,Other staff or those with unknown classification,S14 Asthma,24.0,0.0
30/04/2024,Other staff or those with unknown classification,S15 Chest & respiratory problems,14.4,0.0
30/04/2024,Other staff or those with unknown classification,S16 Headache / migraine,60.17333,0.0
30/04/2024,Other staff or those with unknown classification,S17 Benign and malignant tumours cancers,5.76,0.0
30/04/2024,Other staff or those with unknown classification,S19 Heart cardiac & circulatory problems,74.9999,0.0
30/04/2024,Other staff or those with unknown classification,S21 Ear nose throat (ENT),31.08,0.0
30/04/2024,Other staff or those with unknown classification,S23 Eye problems,23.0,0.0
30/04/2024,Other staff or those with unknown classification,S25 Gastrointestinal problems,103.62672,0.0
30/04/2024,Other staff or those with unknown classification,S26 Genitourinary & gynaecological disorders,22.8,0.0
30/04/2024,Other staff or those with unknown classification,S27 Infectious diseases,12.0,0.0
30/04/2024,Other staff or those with unknown classification,S28 Injury fracture,72.77091,0.0
30/04/2024,Other staff or those with unknown classification,S30 Pregnancy related disorders,14.0,0.0
30/04/2024,Other staff or those with unknown classification,S98 Other known causes - not elsewhere classified,129.13667,0.0
30/04/2024,Other staff or those with unknown classification,S99 Unknown causes / Not specified,7.2,0.0
30/04/2024,Professionally qualified clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,232661.98128,0.0
30/04/2024,Professionally qualified clinical staff,S11 Back Problems,35751.55292,0.0
30/04/2024,Professionally qualified clinical staff,S12 Other musculoskeletal problems,76454.75627,0.0
30/04/2024,Professionally qualified clinical staff,S13 Cold Cough Flu - Influenza,107931.26428,0.0
30/04/2024,Professionally qualified clinical staff,S14 Asthma,2731.59714,0.0
30/04/2024,Professionally qualified clinical staff,S15 Chest & respiratory problems,34839.34294,0.0
30/04/2024,Professionally qualified clinical staff,S16 Headache / migraine,25639.64494,0.0
30/04/2024,Professionally qualified clinical staff,S17 Benign and malignant tumours cancers,24840.17147,0.0
30/04/2024,Professionally qualified clinical staff,S18 Blood disorders,3100.41875,0.0
30/04/2024,Professionally qualified clinical staff,S19 Heart cardiac & circulatory problems,18619.09485,0.0
30/04/2024,Professionally qualified clinical staff,S20 Burns poisoning frostbite hypothermia,525.86805,0.0
30/04/2024,Professionally qualified clinical staff,S21 Ear nose throat (ENT),21094.39291,0.0
30/04/2024,Professionally qualified clinical staff,S22 Dental and oral problems,4668.74628,0.0
30/04/2024,Professionally qualified clinical staff,S23 Eye problems,8956.36025,0.0
30/04/2024,Professionally qualified clinical staff,S24 Endocrine / glandular problems,4514.84506,0.0
30/04/2024,Professionally qualified clinical staff,S25 Gastrointestinal problems,76324.03918,0.0
30/04/2024,Professionally qualified clinical staff,S26 Genitourinary & gynaecological disorders,35217.9525,0.0
30/04/2024,Professionally qualified clinical staff,S27 Infectious diseases,10889.46357,0.0
30/04/2024,Professionally qualified clinical staff,S28 Injury fracture,42791.76158,0.0
30/04/2024,Professionally qualified clinical staff,S29 Nervous system disorders,9211.68516,0.0
30/04/2024,Professionally qualified clinical staff,S30 Pregnancy related disorders,43127.33645,0.0
30/04/2024,Professionally qualified clinical staff,S31 Skin disorders,5979.9678,0.0
30/04/2024,Professionally qualified clinical staff,S32 Substance abuse,195.93311,0.0
30/04/2024,Professionally qualified clinical staff,S98 Other known causes - not elsewhere classified,60073.2294,0.0
30/04/2024,Professionally qualified clinical staff,S99 Unknown causes / Not specified,26876.27757,0.0
30/04/2024,Support to clinical staff,S10 Anxiety/stress/depression/other psychiatric illnesses,217852.23319,0.0
30/04/2024,Support to clinical staff,S11 Back Problems,39231.10454,0.0
30/04/2024,Support to clinical staff,S12 Other musculoskeletal problems,83106.61718,0.0
30/04/2024,Support to clinical staff,S13 Cold Cough Flu - Influenza,72350.28529,0.0
30/04/2024,Support to clinical staff,S14 Asthma,2185.60909,0.0
30/04/2024,Support to clinical staff,S15 Chest & respiratory problems,33740.83977,0.0
30/04/2024,Support to clinical staff,S16 Headache / migraine,20687.03995,0.0
30/04/2024,Support to clinical staff,S17 Benign and malignant tumours cancers,21370.22694,0.0
30/04/2024,Support to clinical staff,S18 Blood disorders,3462.85347,0.0
30/04/2024,Support to clinical staff,S19 Heart cardiac & circulatory problems,19771.26281,0.0
30/04/2024,Support to clinical staff,S20 Burns poisoning frostbite hypothermia,545.54011,0.0
30/04/2024,Support to clinical staff,S21 Ear nose throat (ENT),18564.92739,0.0
30/04/2024,Support to clinical staff,S22 Dental and oral problems,4538.15863,0.0
30/04/2024,Support to clinical staff,S23 Eye problems,7678.1388,0.0
30/04/2024,Support to clinical staff,S24 Endocrine / glandular problems,4179.93717,0.0
30/04/2024,Support to clinical staff,S25 Gastrointestinal problems,72311.91242,0.0
30/04/2024,Support to clinical staff,S26 Genitourinary & gynaecological disorders,28909.73912,0.0
30/04/2024,Support to clinical staff,S27 Infectious diseases,8808.79173,0.0
30/04/2024,Support to clinical staff,S28 Injury fracture,42954.50241,0.0
30/04/2024,Support to clinical staff,S29 Nervous system disorders,10103.38747,0.0
30/04/2024,Support to clinical staff,S30 Pregnancy related disorders,19496.29934,0.0
30/04/2024,Support to clinical staff,S31 Skin disorders,6270.10841,0.0
30/04/2024,Support to clinical staff,S32 Substance abuse,372.73343,0.0
30/04/2024,Support to clinical staff,S98 Other known causes - not elsewhere classified,48456.74849,0.0
30/04/2024,Support to clinical staff,S99 Unknown causes / Not specified,20018.0352,0.0
30/04/2024,Ambulance staff,S10 Anxiety/stress/depression/other psychiatric illnesses,8530.14733,0.0
30/04/2024,Ambulance staff,S11 Back Problems,2774.3261,0.0
30/04/2024,Ambulance staff,S12 Other musculoskeletal problems,3433.98066,0.0
30/04/2024,Ambulance staff,S13 Cold Cough Flu - Influenza,2516.5786200000002,0.0
30/04/2024,Ambulance staff,S14 Asthma,36.22667,0.0
30/04/2024,Ambulance staff,S15 Chest & respiratory problems,1398.47786,0.0
30/04/2024,Ambulance staff,S16 Headache / migraine,600.14134,0.0
30/04/2024,Ambulance staff,S17 Benign and malignant tumours cancers,385.344,0.0
30/04/2024,Ambulance staff,S18 Blood disorders,140.6752,0.0
30/04/2024,Ambulance staff,S19 Heart cardiac & circulatory problems,612.35992,0.0
30/04/2024,Ambulance staff,S20 Burns poisoning frostbite hypothermia,36.0,0.0
30/04/2024,Ambulance staff,S21 Ear nose throat (ENT),765.77018,0.0
30/04/2024,Ambulance staff,S22 Dental and oral problems,166.97069,0.0
30/04/2024,Ambulance staff,S23 Eye problems,173.00304,0.0
30/04/2024,Ambulance staff,S24 Endocrine / glandular problems,150.56643,0.0
30/04/2024,Ambulance staff,S25 Gastrointestinal problems,3215.19636,0.0
30/04/2024,Ambulance staff,S26 Genitourinary & gynaecological disorders,867.03298,0.0
30/04/2024,Ambulance staff,S27 Infectious diseases,189.62665,0.0
30/04/2024,Ambulance staff,S28 Injury fracture,3712.36272,0.0
30/04/2024,Ambulance staff,S29 Nervous system disorders,346.67991,0.0
30/04/2024,Ambulance staff,S30 Pregnancy related disorders,565.71326,0.0
30/04/2024,Ambulance staff,S31 Skin disorders,166.72527,0.0
30/04/2024,Ambulance staff,S98 Other known causes - not elsewhere classified,2179.86989,0.0
30/04/2024,Ambulance staff,S99 Unknown causes / Not specified,1467.33788,0.0
30/04/2024,Central functions,S10 Anxiety/stress/depression/other psychiatric illnesses,50713.23625,0.0
30/04/2024,Central functions,S11 Back Problems,5080.19341,0.0
30/04/2024,Central functions,S12 Other musculoskeletal problems,8485.72738,0.0
30/04/2024,Central functions,S13 Cold Cough Flu - Influenza,13623.52015,0.0
30/04/2024,Central functions,S14 Asthma,394.19329,0.0
30/04/2024,Central functions,S15 Chest & respiratory problems,6718.87068,0.0
30/04/2024,Central functions,S16 Headache / migraine,4190.17861,0.0
30/04/2024,Central functions,S17 Benign and malignant tumours cancers,6039.18233,0.0
30/04/2024,Central functions,S18 Blood disorders,594.52666,0.0
30/04/2024,Central functions,S19 Heart cardiac & circulatory problems,3386.59059,0.0
30/04/2024,Central functions,S20 Burns poisoning frostbite hypothermia,113.3,0.0
30/04/2024,Central functions,S21 Ear nose throat (ENT),3598.17867,0.0
30/04/2024,Central functions,S22 Dental and oral problems,709.49329,0.0
30/04/2024,Central functions,S23 Eye problems,2045.82144,0.0
30/04/2024,Central functions,S24 Endocrine / glandular problems,634.65319,0.0
30/04/2024,Central functions,S25 Gastrointestinal problems,10514.73217,0.0
30/04/2024,Central functions,S26 Genitourinary & gynaecological disorders,4880.96991,0.0
30/04/2024,Central functions,S27 Infectious diseases,1212.70003,0.0
30/04/2024,Central functions,S28 Injury fracture,5064.60753,0.0
30/04/2024,Central functions,S29 Nervous system disorders,1826.53385,0.0
30/04/2024,Central functions,S30 Pregnancy related disorders,3079.82006,0.0
30/04/2024,Central functions,S31 Skin disorders,905.78055,0.0
30/04/2024,Central functions,S32 Substance abuse,55.0,0.0
30/04/2024,Central functions,S98 Other known causes - not elsewhere classified,10493.29622,0.0
30/04/2024,Central functions,S99 Unknown causes / Not specified,3952.75638,0.0
30/04/2024,HCHS doctors - All grades,S10 Anxiety/stress/depression/other psychiatric illnesses,18363.95087,0.0
30/04/2024,HCHS doctors - All grades,S11 Back Problems,1817.86375,0.0
30/04/2024,HCHS doctors - All grades,S12 Other musculoskeletal problems,3668.87664,0.0
30/04/2024,HCHS doctors - All grades,S13 Cold Cough Flu - Influenza,10989.89713,0.0
30/04/2024,HCHS doctors - All grades,S14 Asthma,102.49602,0.0
30/04/2024,HCHS doctors - All grades,S15 Chest & respiratory problems,2556.43143,0.0
30/04/2024,HCHS doctors - All grades,S16 Headache / migraine,2004.65885,0.0
30/04/2024,HCHS doctors - All grades,S17 Benign and malignant tumours cancers,2680.18775,0.0
30/04/2024,HCHS doctors - All grades,S18 Blood disorders,134.725,0.0
30/04/2024,HCHS doctors - All grades,S19 Heart cardiac & circulatory problems,1467.96905,0.0
30/04/2024,HCHS doctors - All grades,S20 Burns poisoning frostbite hypothermia,20.4875,0.0
30/04/2024,HCHS doctors - All grades,S21 Ear nose throat (ENT),1276.95405,0.0
30/04/2024,HCHS doctors - All grades,S22 Dental and oral problems,374.44575,0.0
30/04/2024,HCHS doctors - All grades,S23 Eye problems,872.04527,0.0
30/04/2024,HCHS doctors - All grades,S24 Endocrine / glandular problems,310.45,0.0
30/04/2024,HCHS doctors - All grades,S25 Gastrointestinal problems,6940.08105,0.0
30/04/2024,HCHS doctors - All grades,S26 Genitourinary & gynaecological disorders,1636.32475,0.0
30/04/2024,HCHS doctors - All grades,S27 Infectious diseases,1210.54105,0.0
30/04/2024,HCHS doctors - All grades,S28 Injury fracture,4945.71163,0.0
30/04/2024,HCHS doctors - All grades,S29 Nervous system disorders,523.96246,0.0
30/04/2024,HCHS doctors - All grades,S30 Pregnancy related disorders,2149.8375,0.0
30/04/2024,HCHS doctors - All grades,S31 Skin disorders,276.42375,0.0
30/04/2024,HCHS doctors - All grades,S98 Other known causes - not elsewhere classified,8344.24598,0.0
30/04/2024,HCHS doctors - All grades,S99 Unknown causes / Not specified,6225.80665,0.0
30/04/2024,"Hotel, property & estates",S10 Anxiety/stress/depression/other psychiatric illnesses,28544.90308,0.0
30/04/2024,"Hotel, property & estates",S11 Back Problems,9203.43413,0.0
30/04/2024,"Hotel, property & estates",S12 Other musculoskeletal problems,19693.80954,0.0
30/04/2024,"Hotel, property & estates",S13 Cold Cough Flu - Influenza,10197.5907,0.0
30/04/2024,"Hotel, property & estates",S14 Asthma,321.40005,0.0
30/04/2024,"Hotel, property & estates",S15 Chest & respiratory problems,7051.60095,0.0
30/04/2024,"Hotel, property & estates",S16 Headache / migraine,2263.85788,0.0
30/04/2024,"Hotel, property & estates",S17 Benign and malignant tumours cancers,4460.30472,0.0
30/04/2024,"Hotel, property & estates",S18 Blood disorders,982.98002,0.0
30/04/2024,"Hotel, property & estates",S19 Heart cardiac & circulatory problems,4581.35485,0.0
30/04/2024,"Hotel, property & estates",S20 Burns poisoning frostbite hypothermia,171.47318,0.0
30/04/2024,"Hotel, property & estates",S21 Ear nose throat (ENT),2022.71942,0.0
30/04/2024,"Hotel, property & estates",S22 Dental and oral problems,536.52925,0.0
30/04/2024,"Hotel, property & estates",S23 Eye problems,1800.67608,0.0
30/04/2024,"Hotel, property & estates",S24 Endocrine / glandular problems,550.52005,0.0
30/04/2024,"Hotel, property & estates",S25 Gastrointestinal problems,10543.24354,0.0
30/04/2024,"Hotel, property & estates",S26 Genitourinary & gynaecological disorders,3843.49313,0.0
30/04/2024,"Hotel, property & estates",S27 Infectious diseases,1436.97896,0.0
30/04/2024,"Hotel, property & estates",S28 Injury fracture,9790.31905,0.0
30/04/2024,"Hotel, property & estates",S29 Nervous system disorders,1346.46676,0.0
30/04/2024,"Hotel, property & estates",S30 Pregnancy related disorders,730.24007,0.0
30/04/2024,"Hotel, property & estates",S31 Skin disorders,1119.18541,0.0
30/04/2024,"Hotel, property & estates",S32 Substance abuse,64.8,0.0
30/04/2024,"Hotel, property & estates",S98 Other known causes - not elsewhere classified,8623.72903,0.0
30/04/2024,"Hotel, property & estates",S99 Unknown causes / Not specified,5855.71486,0.0
30/04/2024,Managers,S10 Anxiety/stress/depression/other psychiatric illnesses,9301.10824,0.0
30/04/2024,Managers,S11 Back Problems,449.98677,0.0
30/04/2024,Managers,S12 Other musculoskeletal problems,754.09344,0.0
30/04/2024,Managers,S13 Cold Cough Flu - Influenza,1742.90921,0.0
30/04/2024,Managers,S14 Asthma,131.6,0.0
30/04/2024,Managers,S15 Chest & respiratory problems,1091.91325,0.0
30/04/2024,Managers,S16 Headache / migraine,586.49053,0.0
30/04/2024,Managers,S17 Benign and malignant tumours cancers,1256.80456,0.0
30/04/2024,Managers,S18 Blood disorders,82.4,0.0
30/04/2024,Managers,S19 Heart cardiac & circulatory problems,756.17348,0.0
30/04/2024,Managers,S21 Ear nose throat (ENT),371.82669,0.0
30/04/2024,Managers,S22 Dental and oral problems,64.24002,0.0
30/04/2024,Managers,S23 Eye problems,204.3465,0.0
30/04/2024,Managers,S24 Endocrine / glandular problems,76.0,0.0
30/04/2024,Managers,S25 Gastrointestinal problems,1179.10754,0.0
30/04/2024,Managers,S26 Genitourinary & gynaecological disorders,630.46,0.0
30/04/2024,Managers,S27 Infectious diseases,199.41332,0.0
30/04/2024,Managers,S28 Injury fracture,634.14,0.0
30/04/2024,Managers,S29 Nervous system disorders,333.59997,0.0
30/04/2024,Managers,S30 Pregnancy related disorders,336.05333,0.0
30/04/2024,Managers,S31 Skin disorders,11.0,0.0
30/04/2024,Managers,S98 Other known causes - not elsewhere classified,2134.79354,0.0
30/04/2024,Managers,S99 Unknown causes / Not specified,839.09327,0.0
30/04/2024,Midwives,S10 Anxiety/stress/depression/other psychiatric illnesses,12646.70589,0.0
30/04/2024,Midwives,S11 Back Problems,1500.69307,0.0
30/04/2024,Midwives,S12 Other musculoskeletal problems,3388.27901,0.0
30/04/2024,Midwives,S13 Cold Cough Flu - Influenza,3293.81192,0.0
30/04/2024,Midwives,S14 Asthma,102.21343,0.0
30/04/2024,Midwives,S15 Chest & respiratory problems,1340.90676,0.0
30/04/2024,Midwives,S16 Headache / migraine,1127.9009,0.0
30/04/2024,Midwives,S17 Benign and malignant tumours cancers,850.1797,0.0
30/04/2024,Midwives,S18 Blood disorders,91.4666,0.0
30/04/2024,Midwives,S19 Heart cardiac & circulatory problems,756.63241,0.0
30/04/2024,Midwives,S20 Burns poisoning frostbite hypothermia,10.08,0.0
30/04/2024,Midwives,S21 Ear nose throat (ENT),765.04813,0.0
30/04/2024,Midwives,S22 Dental and oral problems,189.45866,0.0
30/04/2024,Midwives,S23 Eye problems,326.55989,0.0
30/04/2024,Midwives,S24 Endocrine / glandular problems,310.58674,0.0
30/04/2024,Midwives,S25 Gastrointestinal problems,2945.80325,0.0
30/04/2024,Midwives,S26 Genitourinary & gynaecological disorders,1887.83297,0.0
30/04/2024,Midwives,S27 Infectious diseases,408.93256,0.0
30/04/2024,Midwives,S28 Injury fracture,1867.54079,0.0
30/04/2024,Midwives,S29 Nervous system disorders,454.97355,0.0
30/04/2024,Midwives,S30 Pregnancy related disorders,1604.40086,0.0
30/04/2024,Midwives,S31 Skin disorders,307.07999,0.0
30/04/2024,Midwives,S98 Other known causes - not elsewhere classified,2763.15291,0.0
30/04/2024,Midwives,S99 Unknown causes / Not specified,827.49971,0.0
30/04/2024,Nurses & health visitors,S10 Anxiety/stress/depression/other psychiatric illnesses,142359.85881,0.0
30/04/2024,Nurses & health visitors,S11 Back Problems,23201.01089,0.0
30/04/2024,Nurses & health visitors,S12 Other musculoskeletal problems,51668.42487,0.0
30/04/2024,Nurses & health visitors,S13 Cold Cough Flu - Influenza,65131.13157,0.0
30/04/2024,Nurses & health visitors,S14 Asthma,2012.58258,0.0
30/04/2024,Nurses & health visitors,S15 Chest & respiratory problems,21386.1688,0.0
30/04/2024,Nurses & health visitors,S16 Headache / migraine,15837.75317,0.0
30/04/2024,Nurses & health visitors,S17 Benign and malignant tumours cancers,14440.91178,0.0
30/04/2024,Nurses & health visitors,S18 Blood disorders,2091.48529,0.0
30/04/2024,Nurses & health visitors,S19 Heart cardiac & circulatory problems,12422.90842,0.0
30/04/2024,Nurses & health visitors,S20 Burns poisoning frostbite hypothermia,320.50055,0.0
30/04/2024,Nurses & health visitors,S21 Ear nose throat (ENT),12764.13379,0.0
30/04/2024,Nurses & health visitors,S22 Dental and oral problems,2943.47771,0.0
30/04/2024,Nurses & health visitors,S23 Eye problems,5815.47936,0.0
30/04/2024,Nurses & health visitors,S24 Endocrine / glandular problems,2975.02223,0.0
30/04/2024,Nurses & health visitors,S25 Gastrointestinal problems,46447.89226,0.0
30/04/2024,Nurses & health visitors,S26 Genitourinary & gynaecological disorders,23276.13223,0.0
30/04/2024,Nurses & health visitors,S27 Infectious diseases,6565.52089,0.0
30/04/2024,Nurses & health visitors,S28 Injury fracture,24480.8691,0.0
30/04/2024,Nurses & health visitors,S29 Nervous system disorders,5781.3401,0.0
30/04/2024,Nurses & health visitors,S30 Pregnancy related disorders,32376.1387,0.0
30/04/2024,Nurses & health visitors,S31 Skin disorders,4096.93389,0.0
30/04/2024,Nurses & health visitors,S32 Substance abuse,119.2,0.0
30/04/2024,Nurses & health visitors,S98 Other known causes - not elsewhere classified,34834.71613,0.0
30/04/2024,Nurses & health visitors,S99 Unknown causes / Not specified,13567.49063,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S10 Anxiety/stress/depression/other psychiatric illnesses,50761.31838,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S11 Back Problems,6457.65911,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S12 Other musculoskeletal problems,14295.19509,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S13 Cold Cough Flu - Influenza,25999.84504,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S14 Asthma,478.07844,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S15 Chest & respiratory problems,8157.35809,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S16 Headache / migraine,6069.19068,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S17 Benign and malignant tumours cancers,6483.54824,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S18 Blood disorders,642.06666,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S19 Heart cardiac & circulatory problems,3359.22505,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S20 Burns poisoning frostbite hypothermia,138.8,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S21 Ear nose throat (ENT),5522.48676,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S22 Dental and oral problems,994.39347,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S23 Eye problems,1769.27269,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S24 Endocrine / glandular problems,768.21966,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S25 Gastrointestinal problems,16775.06626,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S26 Genitourinary & gynaecological disorders,7550.62957,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S27 Infectious diseases,2514.84242,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S28 Injury fracture,7785.27734,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S29 Nervous system disorders,2104.72914,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S30 Pregnancy related disorders,6431.24613,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S31 Skin disorders,1132.8049,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S32 Substance abuse,76.73311,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S98 Other known causes - not elsewhere classified,11951.24449,0.0
30/04/2024,"Scientific, therapeutic & technical staff",S99 Unknown causes / Not specified,4788.1427,0.0
30/04/2024,Senior managers,S10 Anxiety/stress/depression/other psychiatric illnesses,3336.41029,0.0
30/04/2024,Senior managers,S11 Back Problems,87.8,0.0
30/04/2024,Senior managers,S12 Other musculoskeletal problems,651.40667,0.0
30/04/2024,Senior managers,S13 Cold Cough Flu - Influenza,632.44208,0.0
30/04/2024,Senior managers,S14 Asthma,71.2,0.0
30/04/2024,Senior managers,S15 Chest & respiratory problems,366.00003,0.0
30/04/2024,Senior managers,S16 Headache / migraine,144.64,0.0
